Pareto (Travel Time; Profit; IsValid)

7975.6615675924440438 ; 19081; 0000000
7577.4525245148961403 ; 2446; 0000000
8549.4729981929376663 ; 46363; 0000000
11916.781238216284692 ; 106433; 0000000
7627.329925917244509 ; 4253; 0000000
9014.3026190278578724 ; 60293; 0000000
7544.3659000000006927 ; 0; 0000000
7844.0390066618965648 ; 13930; 0000000
7675.166642668626082 ; 7389; 0000000
8139.2433638512093239 ; 25586; 0000000
7872.0017355792442686 ; 18879; 0000000
11043.334744003459491 ; 94854; 0000000
9720.0275575073428627 ; 76267; 0000000
9366.585563836264555 ; 66393; 0000000
10386.813112960635408 ; 88377; 0000000
10278.915406616217297 ; 86531; 0000000
9072.6126333374486421 ; 62984; 0000000
8462.6620267856833379 ; 38026; 0000000
11674.221414625066245 ; 98567; 0000000
16154.007611409904712 ; 119478; 0000000
7555.4218394541348971 ; 1555; 0000000
8779.7594499322258343 ; 58106; 0000000
8207.1363943861124426 ; 34943; 0000000
8247.5267017645728629 ; 36046; 0000000
7729.7925971774948266 ; 11831; 0000000
12719.607796404574401 ; 111253; 0000000
10982.712842281727717 ; 89704; 0000000
7685.7060838946008516 ; 9646; 0000000
8139.5391045817423219 ; 29668; 0000000
8583.0382830299731722 ; 50382; 0000000
8231.5885608275493723 ; 35970; 0000000
8770.9852694919845817 ; 55712; 0000000
8486.135114768099811 ; 38827; 0000000
