Pareto (Travel Time; Profit; IsValid)

7768.8980063573389998 ; 3771; 0000000
7544.3659000000006927 ; 0; 0000000
8832.2446246004456043 ; 7749; 0000000
7620.5974855973536251 ; 1856; 0000000
8291.5206344432317564 ; 4945; 0000000
12466.958638860833162 ; 13518; 0000000
8773.3330556506953144 ; 7743; 0000000
8519.4980178060413891 ; 6627; 0000000
9528.1148959393067344 ; 10855; 0000000
7671.1298390742176707 ; 2561; 0000000
7546.5170724505815087 ; 427; 0000000
7600.9966768132653669 ; 1435; 0000000
7620.9412818239215994 ; 2019; 0000000
7681.28274489604064 ; 3291; 0000000
7769.6690575087841353 ; 3941; 0000000
7556.296250069330199 ; 584; 0000000
8871.8298037595050118 ; 9652; 0000000
8356.0885810626659804 ; 5293; 0000000
10026.892855175819932 ; 12924; 0000000
9347.9632179334330431 ; 10398; 0000000
