Pareto (Travel Time; Profit; IsValid)

5990.3006339220464724 ; 386196; 0000000
2587.9299300000006951 ; 0; 0000000
3121.1096074640317966 ; 158076; 0000000
3524.5897690912802318 ; 228836; 0000000
3456.136131573593957 ; 225779; 0000000
3250.6251375748183818 ; 195352; 0000000
3207.9997482222383951 ; 168105; 0000000
7257.3884432029244635 ; 410137; 0000000
3716.8126734532379487 ; 271613; 0000000
3294.5902619762528047 ; 224230; 0000000
2822.0125402413905249 ; 83764; 0000000
2916.9521969364855067 ; 112173; 0000000
2935.502473564133652 ; 116123; 0000000
2587.9932880514847966 ; 792; 0000000
2928.5718207998302205 ; 114973; 0000000
2997.4360526006621512 ; 131483; 0000000
2784.647206485379229 ; 52987; 0000000
6360.1849797737013432 ; 394160; 0000000
3038.8326954015601586 ; 142607; 0000000
4274.7292182451719782 ; 309172; 0000000
3994.8154224896697997 ; 281565; 0000000
4343.6970168903517333 ; 310603; 0000000
5469.9438174136394082 ; 351952; 0000000
4535.472039547962595 ; 324466; 0000000
5023.8385274717020366 ; 346794; 0000000
