Pareto (Travel Time; Profit; IsValid)

7544.3659000000006927 ; 0; 0000000
10169.186318149206272 ; 68791; 0000000
7566.5972758569050711 ; 1555; 0000000
10834.709290914519443 ; 72473; 0000000
10111.487542404724081 ; 68101; 0000000
10228.412215652602754 ; 69555; 0000000
8126.14570583558816 ; 23036; 0000000
7550.4508759456530242 ; 1396; 0000000
8292.1443240911739849 ; 26334; 0000000
9104.4093563171463757 ; 45869; 0000000
7888.9416457306451775 ; 16443; 0000000
7985.163054722293964 ; 18898; 0000000
13941.171194463211577 ; 79863; 0000000
7808.6386936010067075 ; 11007; 0000000
9443.9584611516856967 ; 56431; 0000000
9443.805347892232021 ; 56312; 0000000
9418.2136119797087304 ; 55205; 0000000
7587.664777774391041 ; 3199; 0000000
7754.8710555726484017 ; 9173; 0000000
12598.408211966781892 ; 78569; 0000000
7808.9894362554223335 ; 12895; 0000000
7740.5952273007624171 ; 8520; 0000000
9645.482352782795715 ; 56554; 0000000
7915.7415921273441199 ; 16488; 0000000
8453.3154888873141317 ; 33360; 0000000
9389.8406376060083858 ; 47110; 0000000
9760.3884730796053191 ; 59423; 0000000
12065.926803863128953 ; 72850; 0000000
8849.9199592783479602 ; 41317; 0000000
8348.2467638985799567 ; 31643; 0000000
