Pareto (Travel Time; Profit; IsValid)

8568.1276165224062424 ; 47396; 0000000
9553.0836241904307826 ; 79700; 0000000
9835.9802371353289345 ; 90014; 0000000
11647.16854721641721 ; 119330; 0000000
14623.707163494173074 ; 143966; 0000000
8918.1236155833666999 ; 64381; 0000000
7544.3659000000006927 ; 0; 0000000
11454.373758474032002 ; 117582; 0000000
11366.118624189635739 ; 117068; 0000000
8173.6385519123650738 ; 33877; 0000000
8431.2234764836321119 ; 47246; 0000000
8991.6814990260954801 ; 66534; 0000000
8284.0298792678895552 ; 39453; 0000000
9984.0184357782236475 ; 98485; 0000000
11149.433119357583564 ; 114396; 0000000
13897.653773230404113 ; 141184; 0000000
9676.3231314575314173 ; 80482; 0000000
9682.6469049825282127 ; 80881; 0000000
7708.9786969723018046 ; 11318; 0000000
7800.448606420993201 ; 16292; 0000000
8063.6341848332140216 ; 31175; 0000000
8083.5190521032072866 ; 33449; 0000000
11997.151624587868355 ; 119892; 0000000
7551.0256887763544 ; 1785; 0000000
8193.3919242413849133 ; 36996; 0000000
9521.4946624464319029 ; 77242; 0000000
8393.1092706257131795 ; 44665; 0000000
13196.110316408932704 ; 135371; 0000000
10537.808833245877395 ; 99203; 0000000
8906.0175459264610254 ; 61631; 0000000
7675.2404297632037924 ; 7789; 0000000
7898.1073962046302768 ; 24522; 0000000
14578.195733005870352 ; 141379; 0000000
8209.5756881357810926 ; 38758; 0000000
8604.3206841564333445 ; 56788; 0000000
