Pareto (Travel Time; Profit; IsValid)

3510.1915270118142871 ; 84368; 0000000
6540.7917132981401664 ; 138031; 0000000
4660.7437590897516202 ; 116575; 0000000
3520.4296109243814499 ; 85144; 0000000
2633.0203682235164706 ; 9828; 0000000
2588.0155323294534355 ; 823; 0000000
2837.7613972774679496 ; 33449; 0000000
3792.6008536965459825 ; 94820; 0000000
3842.002085134133722 ; 97252; 0000000
5340.7362555128711392 ; 123691; 0000000
3663.8466586604331496 ; 91101; 0000000
4293.0064628272411937 ; 107514; 0000000
5909.1484233121700527 ; 133796; 0000000
2587.9299300000006951 ; 0; 0000000
3370.8559741286417193 ; 82353; 0000000
4305.9984421051694881 ; 109740; 0000000
3885.5567484480948224 ; 97892; 0000000
3560.8858320877297956 ; 87430; 0000000
3039.2162444768837304 ; 54187; 0000000
4484.9614482799688631 ; 114817; 0000000
3278.2543537641672629 ; 65710; 0000000
3248.7455458747772354 ; 65194; 0000000
4798.2346265007527109 ; 120017; 0000000
3314.2521675618922927 ; 68122; 0000000
4413.2795245430652358 ; 113822; 0000000
2878.1480954076191665 ; 35893; 0000000
2608.2672861241230748 ; 2250; 0000000
3998.8495475381614597 ; 98744; 0000000
4784.0958700037535891 ; 116848; 0000000
4099.4250473538359074 ; 103820; 0000000
2790.4486626363036521 ; 32584; 0000000
3085.8344997728645467 ; 59651; 0000000
2786.6135400733396636 ; 28195; 0000000
