Pareto (Travel Time; Profit; IsValid)

2587.9299300000006951 ; 0; 0000000
2595.0369093210242681 ; 8726; 0000000
2599.0616430447394123 ; 11409; 0000000
3802.4356086814163973 ; 151742; 0000000
4143.2694552288921841 ; 164323; 0000000
4369.885292930790456 ; 169875; 0000000
4379.5007770297224852 ; 170568; 0000000
2590.6548915034700258 ; 3862; 0000000
2663.4653394140163982 ; 38590; 0000000
2724.5241733572852354 ; 53121; 0000000
2814.7195887113571189 ; 74344; 0000000
2832.3564485081392377 ; 77841; 0000000
2848.8706113247262692 ; 80444; 0000000
2873.2207176459837683 ; 83358; 0000000
2894.3968156788450869 ; 86078; 0000000
3071.3079508837022331 ; 106916; 0000000
3335.977304393220038 ; 128647; 0000000
3369.3625891760989362 ; 130664; 0000000
3545.4360422072295478 ; 140496; 0000000
3688.3940726729306334 ; 148105; 0000000
3776.4203670409228835 ; 151390; 0000000
4088.3776013203446382 ; 162216; 0000000
4200.4657302901559888 ; 166523; 0000000
4266.3605638804901901 ; 168307; 0000000
4361.4028064582917068 ; 169661; 0000000
4977.475205299290792 ; 182121; 0000000
5017.1643808303670085 ; 182682; 0000000
5070.7894215664564399 ; 183439; 0000000
5307.1399090645927572 ; 187102; 0000000
5385.5234687944521283 ; 188098; 0000000
5470.2600221050406617 ; 188855; 0000000
5489.2876677487674897 ; 189526; 0000000
5565.2396495637894986 ; 189882; 0000000
5679.9056889663370384 ; 191310; 0000000
5798.271858592856006 ; 192168; 0000000
6050.7600525563839255 ; 194398; 0000000
6135.8062359842797377 ; 194587; 0000000
5021.0248834215744864 ; 182789; 0000000
4775.37054048841037 ; 178722; 0000000
5364.7853094569336463 ; 187790; 0000000
5061.8991583315728349 ; 183384; 0000000
2730.8821428301848755 ; 53755; 0000000
4391.0188967912190492 ; 170884; 0000000
5431.680241746491447 ; 188490; 0000000
4874.9604334624591502 ; 180235; 0000000
4311.6257972856683409 ; 168415; 0000000
2702.3075099186262378 ; 48723; 0000000
4531.4790914295745097 ; 174174; 0000000
4836.5855050362770271 ; 179706; 0000000
2866.5247212638191741 ; 81921; 0000000
2720.222315420402083 ; 51566; 0000000
2610.3733629568682773 ; 17072; 0000000
2739.4879267148812687 ; 57329; 0000000
2918.1114712687881365 ; 89252; 0000000
5643.7296857970586643 ; 190717; 0000000
5480.6516977019464321 ; 188933; 0000000
4607.0956272686999 ; 175511; 0000000
3053.383990134870146 ; 104307; 0000000
2737.0190119737962959 ; 56243; 0000000
2644.4613140240121538 ; 30623; 0000000
5423.2821172397761984 ; 188305; 0000000
5296.1522407197862776 ; 186925; 0000000
3972.7326456654336653 ; 160062; 0000000
3233.7538573040878873 ; 123591; 0000000
3463.0469081658575305 ; 137578; 0000000
3277.4075822745803634 ; 126169; 0000000
4938.9366118037505657 ; 181615; 0000000
4029.1138966644311949 ; 161846; 0000000
4848.4465795304095082 ; 180161; 0000000
3628.4211946710711345 ; 145972; 0000000
2746.5499915085897555 ; 60478; 0000000
2688.9938848435408545 ; 45886; 0000000
4314.8510710362179452 ; 169574; 0000000
4512.3712976753322437 ; 174060; 0000000
3141.1981972276312263 ; 115613; 0000000
3111.9779731929875197 ; 112557; 0000000
2709.4297222773611793 ; 49861; 0000000
3816.9636022510649127 ; 153295; 0000000
3719.3157257450907309 ; 149872; 0000000
3083.1018649088873644 ; 109748; 0000000
2760.4231096349490144 ; 64305; 0000000
3426.5229122832624853 ; 133841; 0000000
2591.3422518697771011 ; 5161; 0000000
4232.1400376224391948 ; 167952; 0000000
3666.98025041775918 ; 147689; 0000000
4449.8408358007982315 ; 173182; 0000000
3199.2362608335406549 ; 120399; 0000000
4614.1501924884360051 ; 177053; 0000000
4694.039677276097791 ; 178027; 0000000
2842.7309681096076019 ; 78663; 0000000
4581.5343754670293492 ; 175453; 0000000
2823.1210517709369014 ; 75697; 0000000
4989.8567228905340016 ; 182617; 0000000
2862.2239356613167729 ; 81891; 0000000
2906.6796987462780635 ; 88678; 0000000
2658.1655203363688997 ; 36248; 0000000
3171.3836232214512165 ; 118422; 0000000
3572.9191650845605182 ; 143022; 0000000
4092.1538873244458046 ; 163485; 0000000
2675.697248221751579 ; 42445; 0000000
2646.2057056477992774 ; 32735; 0000000
3910.7461507820189581 ; 157879; 0000000
3858.5225598088668448 ; 155383; 0000000
2596.9672742178095177 ; 8836; 0000000
2973.8777507153081388 ; 98611; 0000000
3002.7746231729165629 ; 100252; 0000000
2669.272757046697734 ; 39393; 0000000
2640.3071967866767409 ; 29683; 0000000
2955.5801006479528041 ; 95466; 0000000
3070.2414102604830077 ; 106022; 0000000
3549.8082329996695989 ; 142245; 0000000
4790.7042104277661565 ; 179666; 0000000
5170.1864679605987476 ; 185286; 0000000
3020.4084308892183799 ; 103361; 0000000
4749.9279213405061455 ; 178377; 0000000
2787.8188725779841661 ; 69305; 0000000
2776.9460281499314078 ; 67571; 0000000
2932.4291347940188643 ; 91580; 0000000
4133.6997393931651459 ; 164222; 0000000
3333.2667376494255222 ; 128216; 0000000
4172.9043983646688503 ; 165607; 0000000
2880.6735966266855939 ; 84597; 0000000
2894.1761328263901305 ; 85671; 0000000
2587.9395025521421303 ; 759; 0000000
3895.0137340653573119 ; 156660; 0000000
5239.230319349761885 ; 186352; 0000000
3331.8060920339621589 ; 127605; 0000000
3404.9865856169717517 ; 133522; 0000000
3344.0797779451741008 ; 130476; 0000000
3438.6403091453103116 ; 136502; 0000000
5148.2311782370406945 ; 184996; 0000000
3811.3217926910474489 ; 152809; 0000000
3592.4199871906153021 ; 144326; 0000000
2732.7786488487377028 ; 53956; 0000000
3483.3287624312897606 ; 138994; 0000000
3904.7623321691394267 ; 156672; 0000000
4154.4606842635830617 ; 164446; 0000000
3766.674587977063311 ; 151345; 0000000
3517.5685537417020896 ; 139900; 0000000
5381.3248378427824719 ; 187843; 0000000
