Pareto (Travel Time; Profit; IsValid)

2596.391402619024575 ; 7275; 0000000
2619.9186208393293782 ; 20062; 0000000
2633.1361502406462023 ; 24800; 0000000
2592.8061973294406926 ; 4816; 0000000
2693.1411734457142302 ; 44855; 0000000
2755.025631835177137 ; 64174; 0000000
2818.6032958147502541 ; 79891; 0000000
2946.27830347508052 ; 101874; 0000000
2971.150431265296902 ; 106215; 0000000
3042.5835462861159613 ; 116504; 0000000
3082.5328810964310833 ; 122059; 0000000
3335.180548604530486 ; 149088; 0000000
3412.1404481195427252 ; 156185; 0000000
3506.4000238529815761 ; 162351; 0000000
3640.2570374318597715 ; 170065; 0000000
3676.0574778405016332 ; 173790; 0000000
3725.2324357281913763 ; 176344; 0000000
3775.6330625375881027 ; 179962; 0000000
3834.4504611877528077 ; 182399; 0000000
3869.4601377549165591 ; 185056; 0000000
3914.3223208477370463 ; 186868; 0000000
3945.3490583235061422 ; 187978; 0000000
4017.602624773028765 ; 188766; 0000000
4032.1260130546611435 ; 191752; 0000000
4101.8233321963498383 ; 192416; 0000000
4199.6348183166674062 ; 196571; 0000000
4273.6535649147954246 ; 198326; 0000000
4314.206221238222497 ; 200639; 0000000
4359.9169224383331311 ; 202428; 0000000
4391.7118160258733042 ; 203693; 0000000
4435.4252119261873304 ; 204301; 0000000
4496.1684673734162061 ; 205771; 0000000
4540.8664225044658451 ; 207406; 0000000
4636.5685199028139323 ; 209226; 0000000
4733.0753696131123434 ; 211784; 0000000
4826.6613992790762495 ; 213173; 0000000
4883.8128839624578177 ; 214283; 0000000
4911.0393470952121788 ; 215648; 0000000
5000.1582697880203341 ; 216856; 0000000
5066.3335473831402851 ; 217874; 0000000
5078.3766872299420356 ; 218802; 0000000
5285.7603494768454766 ; 221686; 0000000
5447.5285675756604178 ; 224392; 0000000
5607.7506180591999509 ; 226895; 0000000
5918.1224696271056018 ; 230759; 0000000
2587.8082200000003468 ; 0; 0000000
4350.9518607895033711 ; 201402; 0000000
2595.989671488681779 ; 6202; 0000000
3011.5208406105693939 ; 110979; 0000000
3654.6955973755061677 ; 171931; 0000000
3609.1758461882382107 ; 168603; 0000000
3711.979667811796844 ; 174103; 0000000
2694.9885665985802916 ; 48629; 0000000
2613.2141647198363898 ; 16993; 0000000
2684.4994527461185498 ; 43687; 0000000
3570.3042773113893418 ; 166036; 0000000
2671.1085253431315323 ; 39525; 0000000
4248.3565907519705434 ; 197847; 0000000
