Pareto (Travel Time; Profit; IsValid)

7544.3659000000006927 ; 0; 0000000
7945.481223177593165 ; 51555; 0000000
8513.5025605763821659 ; 79195; 0000000
8186.9717933383881245 ; 65232; 0000000
8904.8673793225079862 ; 92552; 0000000
7568.6708802526363797 ; 7500; 0000000
8028.4626740583407809 ; 56427; 0000000
8235.5787548710795818 ; 67285; 0000000
7562.8762138340734964 ; 5754; 0000000
9497.1590262231366069 ; 105965; 0000000
7894.3993877777838861 ; 47052; 0000000
7908.7378856897030346 ; 48979; 0000000
7939.0081679895920388 ; 51311; 0000000
8032.6444921412548865 ; 58046; 0000000
8055.6908443470038037 ; 61072; 0000000
8094.3920424813441059 ; 62320; 0000000
8141.6654758316644802 ; 64915; 0000000
8187.4341243263688739 ; 67001; 0000000
8236.7550444781136321 ; 69505; 0000000
8305.0611903833105316 ; 71748; 0000000
8356.8198423319281574 ; 74415; 0000000
8405.1209109781684674 ; 76705; 0000000
8460.6493892036105535 ; 78780; 0000000
8595.2447321472500334 ; 83247; 0000000
8656.4837487000895635 ; 86106; 0000000
8733.1645860144399194 ; 87576; 0000000
8777.8111557994434406 ; 89590; 0000000
8820.1587507357744471 ; 91269; 0000000
8910.503675236406707 ; 92863; 0000000
8973.5177754501892196 ; 94949; 0000000
9028.6856467352863547 ; 96421; 0000000
9152.8899176744489523 ; 99629; 0000000
9292.8119767590233096 ; 102015; 0000000
9344.5161940195830539 ; 103764; 0000000
9422.682381556078326 ; 105007; 0000000
9519.4470800646668067 ; 106059; 0000000
9574.5474262231764442 ; 107622; 0000000
8269.1799032048911613 ; 69997; 0000000
7931.6470778406337558 ; 49434; 0000000
8609.3991145308882551 ; 83639; 0000000
8134.3747061346894043 ; 63351; 0000000
8316.7695028959151387 ; 72678; 0000000
7821.94676274079211 ; 40935; 0000000
8376.5928985996761185 ; 74778; 0000000
9634.3944072563899681 ; 109853; 0000000
9577.8978263087392406 ; 107764; 0000000
8432.4389327167991723 ; 77040; 0000000
9215.7810594868678891 ; 100878; 0000000
9005.5883974575972388 ; 96241; 0000000
8545.5631927681606612 ; 80989; 0000000
9496.4537469145780051 ; 105870; 0000000
9303.7667600960394338 ; 102062; 0000000
9069.3920351446759014 ; 98208; 0000000
8020.6760910609255006 ; 56060; 0000000
7895.6392132263945314 ; 48169; 0000000
7552.2374206308541034 ; 3943; 0000000
7591.3741494488840544 ; 11318; 0000000
7574.1562125657865181 ; 8830; 0000000
7550.8282564734990956 ; 3650; 0000000
7727.7991852109589672 ; 30968; 0000000
7574.6814959590237777 ; 9453; 0000000
7591.4267484388783487 ; 11805; 0000000
7728.5790730628523306 ; 31208; 0000000
7771.4592478618596942 ; 37282; 0000000
7796.1502776626693958 ; 39338; 0000000
7830.1732652454284107 ; 41936; 0000000
7868.4729994118370087 ; 44618; 0000000
9814.1094368638787273 ; 112461; 0000000
9916.0709828360613756 ; 114770; 0000000
10244.741038069409115 ; 121664; 0000000
10324.071386591649571 ; 123246; 0000000
10904.405913325319489 ; 131000; 0000000
11070.933057589892996 ; 132566; 0000000
11243.394186242510841 ; 134125; 0000000
12500.097564487195996 ; 142323; 0000000
12609.61485612303477 ; 143127; 0000000
13033.729109380026784 ; 144930; 0000000
13185.322052576622809 ; 145400; 0000000
13335.95556134574872 ; 145984; 0000000
13480.415562923670223 ; 146498; 0000000
13581.029292104580236 ; 146632; 0000000
13655.330428084014784 ; 146889; 0000000
13737.098325385919452 ; 147225; 0000000
13824.997459599868307 ; 147473; 0000000
13936.547178252090816 ; 147686; 0000000
14105.481113890618872 ; 148200; 0000000
7585.3089444616089168 ; 10447; 0000000
10123.737907765733326 ; 119772; 0000000
10175.264824294583377 ; 120742; 0000000
10236.314592814764183 ; 121176; 0000000
10305.048102192749866 ; 122876; 0000000
10594.174904531380889 ; 127344; 0000000
10953.508954979541159 ; 131576; 0000000
11044.661351804992591 ; 132460; 0000000
11126.55131047838222 ; 133165; 0000000
11172.666128484423098 ; 133708; 0000000
11508.615739177024807 ; 136486; 0000000
11608.301875087712688 ; 137483; 0000000
