Pareto (Travel Time; Profit; IsValid)

2708.6242724896978871 ; 26664; 0000000
2772.3572461506510081 ; 32676; 0000000
2694.666274462104866 ; 24391; 0000000
2752.8379409796966684 ; 30598; 0000000
2959.5491645186034475 ; 45115; 0000000
3422.3198095948478112 ; 60753; 0000000
2793.6840902499689037 ; 34234; 0000000
2595.6662357444242843 ; 6143; 0000000
2683.2911485990052824 ; 22900; 0000000
3007.3497992891961985 ; 47349; 0000000
2630.2317210505420917 ; 15336; 0000000
2991.2948780944739156 ; 46798; 0000000
2599.6167169807836217 ; 7937; 0000000
2726.5689180794215645 ; 28742; 0000000
2638.5693922609270885 ; 16849; 0000000
3310.9878594136589527 ; 57728; 0000000
3542.203313393413282 ; 62685; 0000000
2647.2039691646018582 ; 18135; 0000000
2912.2318593193158449 ; 42826; 0000000
3573.2101101266366641 ; 63228; 0000000
2807.843277730652062 ; 35846; 0000000
3086.7174071995109443 ; 50983; 0000000
2653.2864611655072622 ; 19629; 0000000
2609.7274587602046267 ; 10476; 0000000
2620.3044957325264477 ; 13901; 0000000
3236.5632750740878691 ; 55519; 0000000
3356.8617166026074301 ; 59444; 0000000
3398.6515309661231186 ; 60015; 0000000
2603.7918892646798668 ; 9232; 0000000
3328.0288974551508545 ; 58733; 0000000
2670.2999708082893449 ; 21359; 0000000
2900.9824784371767237 ; 41642; 0000000
2613.9788883322180482 ; 11906; 0000000
3266.2092531003959266 ; 56996; 0000000
3121.2054387103994486 ; 51967; 0000000
3252.7651701385116212 ; 56703; 0000000
2614.8786168674423607 ; 12785; 0000000
2661.4141416649972598 ; 20755; 0000000
2857.4286373336276483 ; 38849; 0000000
2626.7147685317290779 ; 14302; 0000000
3511.2000184114922376 ; 62443; 0000000
3543.3669704309932058 ; 63054; 0000000
3609.7738626659124748 ; 64241; 0000000
3651.6576617464456831 ; 64823; 0000000
3684.315633475571758 ; 65434; 0000000
3772.7464620999726321 ; 66484; 0000000
4183.4510728369814387 ; 70893; 0000000
2722.2059784235111692 ; 27461; 0000000
2609.1708994711984815 ; 9923; 0000000
2642.1307117656670016 ; 17494; 0000000
2649.8986031604449636 ; 18795; 0000000
2656.0198573540133111 ; 19911; 0000000
2667.1646585579960629 ; 21346; 0000000
2679.2813876513960167 ; 22790; 0000000
2686.0276477600605176 ; 24287; 0000000
2699.2018573629188722 ; 25220; 0000000
2710.7943592274932598 ; 26912; 0000000
2724.5683333913348179 ; 27845; 0000000
2729.0969095530103914 ; 29030; 0000000
2739.7454499963196213 ; 29735; 0000000
2753.7049303223643619 ; 31138; 0000000
2764.9069469026189836 ; 31960; 0000000
2774.497495714233537 ; 33240; 0000000
2795.215385820235042 ; 34367; 0000000
