Travel Time; Profit
2587.9299300000006951; 0
2587.9304054220042417; 119
2600.0051222239549134; 9599
2595.2682320357021126; 8429
2759.0671183627214305; 44573
2593.6099393031176987; 5520
5586.1829591292662371; 136228
5732.9886807466764367; 137035
2588.9726378403402123; 2887
5641.4252263165744807; 136818
5511.2891521519932212; 135978
5031.4314107643785974; 133348
4907.1609349927230141; 132385
5344.3379013156982182; 135406
4399.9060838374107334; 126801
5416.701105454339995; 135917
3354.066105396108469; 97230
4683.6095207922198824; 130109
2589.6284135685091314; 4517
2588.4137618757536075; 2277
3254.809946969954126; 91222
5111.9557993521530079; 133653
5185.5086563480736004; 134244
5160.3553826928673516; 134127
6126.3586006587338488; 138031
2889.9426608252247206; 65053
2858.3576168022150341; 60311
3222.4431534504151386; 90169
3275.1508956674156252; 93466
5894.84994436001125; 137101
4609.3132912973287603; 129993
3194.403830556648245; 88258
4539.1743237820719514; 129369
6048.9681728616533292; 137719
5968.0394544080918422; 137413
4056.9100013900533668; 121508
3144.3235121419775169; 86213
2811.7641650105883855; 52326
4258.1291616954340498; 125353
3035.3741771468344268; 78395
4699.0563394195360161; 130930
4472.881287376650107; 128410
4314.0148498971066147; 126312
4099.7961993160970451; 122854
3994.9638882141953218; 120583
4197.8413977205982519; 124606
3741.4348963576953793; 113885
4374.833600923708218; 126741
4795.471781143217413; 131607
3058.062956299148027; 80275
3360.7316145129502729; 98208
4950.7862863558839308; 132562
4148.4489099200445708; 123813
4424.9319720290450277; 127790
3573.0789944219859535; 108600
3855.2240644987018641; 117008
2913.306311318428925; 67513
2997.5631110382096267; 76524
2951.4436708755383734; 72184
2587.9490853547590632; 759
2841.6818784094321018; 58518
5087.5985264760274731; 133551
3783.0034675209080888; 115440
3385.5101839081967228; 99413
3327.9479330416124867; 95961
3951.771482853150701; 119790
3706.8956673985799171; 112601
3081.6552721812026903; 82330
5136.427397272739654; 133897
3668.8248607171340154; 111680
5286.3283976180327954; 134805
3635.2602341955830525; 110721
3295.998103101389006; 95632
3604.9900892508567267; 109559
3504.2652820215334941; 104534
2828.8991478040902621; 54615
4731.4361672628392625; 131270
3126.5805495332756436; 84593
2840.7865769777290552; 55685
3831.4281639188557165; 115625
3539.2311880489473879; 106635
2790.4280351272614098; 49866
5241.3662475323899343; 134617
3416.1535302078605127; 101293
3474.1917306495802222; 103596
2945.4958280683149496; 69556
4860.2315203696944081; 132026
4887.9072194261370896; 132077
2966.0969390856394057; 74182
3094.0522807174661466; 83748
3904.6897608289687014; 118235
5626.1862919243467331; 136366
2991.2888586084864073; 74685
5022.3031935602812155; 133040
3523.4832802773807998; 106173
3445.5605347346108829; 102637
3909.9744614184428428; 118831
2718.2618010042042442; 39097
2734.4828075721466121; 42585
2780.2512773102671417; 49279
2606.4014823335087385; 10372
2607.389093956830493; 14219
2684.6128402991425901; 31738
2780.2439865748551711; 46459
2650.6351743079167136; 24792
6124.9085743553087013; 137861
2631.5541675283384393; 19933
2624.2275635759688157; 17671
2613.5649967534759526; 15976
2660.4922268416180486; 26394
2589.3570219668126811; 4210
2600.5674270869130851; 10089
2610.1166474233418739; 15246
2628.4248848328643362; 19679
2642.4975269326405396; 22526
2655.4044765350367925; 25539
2676.4313032089744411; 30478
2705.823340609254501; 34379
2745.8643392222547845; 43211
2759.8551278662644108; 44814
2588.5752010562268879; 2801
2594.8795779037241118; 7001
2596.374029932729627; 9057
2618.5637846537524638; 17014
2633.6703278799632244; 22321
2661.4986318640421814; 27528
2672.2193329710626131; 30211
2693.0889192393674421; 34225
2708.8172886242496133; 36300
2720.7445783423258945; 39188
2753.9918985823833282; 43835
2766.1495325064183817; 46330
2798.8799826154090624; 50335
2820.2397001784052009; 52733
2833.7564021135940493; 55582
2882.6125588664758652; 61162
2588.0283186279912115; 1580
2602.9325497834829548; 10165
5926.4382304411401492; 137256
2825.4061853358321059; 54341
2708.3900445312328884; 35255
5021.662836037589841; 132689
2589.0856814465691969; 3490
2590.4650302425270638; 5379
2588.0155323294534355; 823
