Travel Time; Profit
3168.1092968503467091; 260626
2766.053721012105143; 132431
2738.6249974308807396; 115135
2633.5176571687802607; 47348
2718.82528277418578; 107257
6247.5477604495235937; 472158
6364.5716124841774217; 473983
2626.2787928929301415; 44723
2598.5171797003822576; 14399
2592.1030982964689429; 6595
2836.9108235978619632; 164798
2860.4934046810863038; 176329
2813.3244755739583525; 153830
3018.4829748837182706; 230263
3145.2802962420846598; 260058
2987.8930274383087635; 222925
2895.0214811263135744; 190000
2782.1059716340882915; 140159
3116.6313045992296793; 253526
3176.5386463033096334; 266587
3049.1231680093906107; 236302
2880.0614879500740244; 183833
3088.5847214904088105; 248401
2968.6347610859770612; 216523
3067.3414854051879956; 242469
2745.4947691693664638; 116465
2916.0830476239907512; 198721
2952.2092815053933919; 210356
2937.7956453010347104; 200131
2908.6396851227623301; 190057
2749.2007283288853614; 123395
2772.4774124675304847; 133464
2802.9577352328642519; 151873
2637.885337786369746; 49767
2706.7918969497886792; 101209
3045.3234426890521718; 231432
2819.6148919056013256; 157838
2608.2752397464137175; 26539
2713.3663083370447566; 104577
2608.6069468355080971; 27359
2912.683516808512195; 195817
2879.2299241673295001; 183023
3115.7106591118254073; 248765
2849.4394722967067537; 169142
2868.7734269509387559; 176854
3047.1309773488810606; 231727
2940.9540783478637422; 202942
2833.22073740768883; 161402
2943.58977839723957; 207118
3009.8169577620838027; 223677
2590.2370927017173017; 5822
2587.9299300000002404; 0
2775.2728266547201201; 134255
2592.7393940240076518; 8644
2601.2955345930545263; 19122
6304.0922255299610697; 472688
2680.1722784956418764; 83806
2618.291292709141544; 34525
2629.2744401521613327; 45174
2599.391049101875069; 16048
2698.7042526475188424; 92919
2604.3683149741032139; 24573
6147.6843216573097379; 469807
6104.436565077713567; 469187
2613.0882647581538549; 29304
2707.9725209061657552; 101901
3175.1518312942548619; 261824
2731.1807424641383477; 114586
2839.7180056766715097; 166739
2668.4049764476121709; 80226
3059.9745945706131351; 237566
2859.5588461498700781; 173089
2622.9409779527973114; 44375
3086.5887099506089726; 242551
2688.6553948342880176; 92086
2748.4977224616400235; 121586
2647.2980445737889568; 59530
2685.823119758424582; 88243
2794.8387750530014273; 146450
2802.1140866198325057; 149347
2655.650002736335864; 71527
2651.978449701991849; 69057
2761.7389999219385572; 126726
2643.5574760530880667; 54692
2758.1933864851812359; 124137
2727.3038008170674402; 107779
2741.1130105481252031; 115807
6190.5399408738321654; 471138
6343.9841677170852563; 473527
6284.5899952122708783; 472591
6110.7368386878706588; 469684
6069.2808162428946162; 468264
5984.20646855722498; 466811
6000.4082169978737511; 467312
2668.3315262012079074; 71995
2613.7597659219345587; 34374
2593.6699174910258989; 13140
2589.8665132962219104; 4895
6011.5088691678192845; 467749
2589.2101023459108546; 2572
6405.7432590214575612; 474980
6235.3443897561928679; 472155
2588.6696056805790249; 2098
2587.9383899470763026; 1162
6182.9465746505857169; 469869
2587.9336552744084656; 529
2587.9353492267350703; 633
5373.2336845605886992; 460209
4990.7060821532986665; 455210
5168.1304438151610157; 458312
5142.1726390405492566; 457101
4187.3537470788714927; 423707
4112.3343332324975563; 416747
4219.2710220215421941; 428021
5524.5064205143044092; 462035
4319.0810546174025149; 430991
3477.7359686910717755; 339720
4643.3457483631600553; 446677
5744.3794497219150799; 464210
4788.9668426055923192; 449566
4718.0469368520643911; 447716
4603.7266708464158; 439954
3248.6230872518749493; 291233
3432.2088885474099698; 325637
4546.0653731170823448; 437972
3630.25428430571219; 363609
5445.4295377271637335; 461274
4852.8285098090864267; 452207
3669.2456450148192744; 369659
3402.0077364329158627; 320210
4921.2135183356294874; 453658
3447.4944791816697034; 335005
3308.9137455470254281; 302188
3372.9384220231913787; 312809
3587.4485537113409919; 359378
5817.2401550993872661; 465905
3709.9510104925730047; 374057
3229.7357106381382437; 282530
3343.5385833905779691; 308222
5619.2337231723640798; 463174
3290.7549361267037966; 295490
3893.2615778909935216; 398852
3186.4796155665512742; 270219
6075.9003430257707805; 468859
3140.2948220567291173; 259188
3200.9331488846314642; 278518
3773.2736552988071708; 383570
3738.0475895110848796; 379972
3813.06788821105647; 388348
3556.5823720936728023; 353518
3175.5326068763229159; 263395
5659.8756624058232774; 463921
3525.6638273735688927; 347239
4020.559086869661769; 407388
3962.4395707107564704; 400480
5896.2281521827189863; 466558
3978.7177281593671978; 404428
4463.8199785975239138; 436625
4391.5044913010578966; 433871
4053.1123330871214421; 411367
3868.0942371261830885; 393661
4064.7895295522330343; 414911
3850.3587692741534738; 391271
4368.4667795060331628; 432424
4449.5052836392569588; 435840
5881.4132493167626308; 466552
5128.1537705629725679; 456056
2706.0651970530961989; 100680
