Travel Time; Profit
7544.3659000000006927; 0
8650.6818835999638395; 78992
7715.6756574685141459; 34611
7684.4883423373439655; 31130
8806.212373043414118; 82686
10239.601483039075902; 103242
8588.0824885565107252; 78028
9307.6899714161008887; 92642
9211.9377237677927042; 91279
9544.3350216569997428; 96407
9914.5935540326372575; 100670
9628.692743306468401; 97384
10325.18312667236205; 104338
8333.3358291737476975; 70546
8878.6303915072730888; 84203
9436.1975791486711387; 94920
9088.4077184501729789; 89267
8963.1782431429728604; 86497
9390.0244475012532348; 94182
7565.0835919118198944; 9073
7556.3458672248161747; 6379
8212.9726937234372599; 65608
9383.4492934668051021; 93652
9000.1861694594954315; 87544
9269.4673056294996059; 91853
8886.6878506702942104; 85302
8751.444648695171054; 82663
8423.6943732544204977; 73324
8474.376402680962201; 74826
8852.796059841000897; 84155
8689.9732182876778097; 81003
8483.2438181004381477; 74958
9358.5833966190257343; 93229
9869.1772044497811294; 99671
9109.9367775795271882; 89471
8734.3809282136389811; 81663
7609.2322726751845039; 20238
8379.9813498992571112; 72116
7573.3446112202937002; 11849
7668.6490237015068487; 28637
7598.6463726489837427; 18128
8980.6823506828950485; 87059
7591.6233179304799705; 16139
8446.3994465842388308; 73842
9047.6642050800583092; 88036
9252.1317405652589514; 91503
9208.9398518248763139; 91197
9435.2557958302277257; 94612
7707.8260206992617896; 33492
7547.3239083871385446; 2948
7697.0451445622302344; 32958
7547.2382987990422407; 1907
7812.0047498979911325; 46037
7778.4716273872463717; 42711
7636.210938592187631; 25072
7855.0422489153716015; 48152
7895.5908916099397175; 50454
7715.9615834052237915; 36208
7756.8629528266583293; 40540
7618.3801259365209262; 22650
8084.6996525683407526; 60733
8022.7478828155635711; 57626
7598.9507342746392169; 18441
7589.5329128195962767; 15995
7612.2592734746331189; 20504
7978.8719878716256062; 54813
7574.006851688961433; 12673
8325.1207309499332041; 69419
7711.5159791294545357; 33671
7670.5107477356705203; 30058
8280.2100552943938965; 68825
7551.3360348020496531; 5083
7566.2745673284698569; 10294
7545.2716468242515475; 1101
8568.2654109464183421; 77715
8589.3840673131580843; 78407
8686.3264684224304801; 80743
8697.3564261843330314; 81104
9081.6450211498777207; 88759
9521.2536472141782724; 95008
10375.911711956789077; 104999
10499.720620216839961; 106843
10654.229832489931141; 108196
10706.849003348412225; 109201
10822.794606696750634; 109373
10879.004312062726967; 110179
10970.707728697036146; 111217
11047.23440713897071; 111747
11120.261068413063185; 112537
11236.025106758279435; 113100
11322.302480181271676; 113981
11425.889739098087375; 114553
11514.476307396049378; 115083
11659.752127705802195; 115812
11830.246860358534832; 116698
11936.035777907356533; 116704
11986.968966992342757; 116893
12165.829735362041902; 117222
12177.759121088965912; 117779
12266.751188252505017; 118389
12386.90017766143319; 118757
12494.578821076345776; 119162
12596.794315737219222; 119314
12813.639793607660977; 119509
12947.078799264872941; 119849
13009.0799194411793; 119945
13146.521297523393514; 120130
13362.489491199316035; 120214
13452.439627680070771; 120442
13702.684109366151461; 120524
13828.886497585503093; 120565
13941.726569423228284; 120608
14096.152265147935395; 120894
14271.202624359109905; 120916
14309.822226677399158; 120979
14846.17858548753793; 121222
7550.8558971616766939; 4824
7556.9852344323062425; 7896
7568.7948371331822273; 10820
7593.2144751355963308; 17257
7603.3747000891307835; 19314
7627.8339359604478886; 24249
7642.5754858925101871; 26312
7654.8417488870136367; 28414
7674.4292592443325702; 30845
7686.9025239684569897; 32947
7728.9428235129453242; 37467
7838.682666719880217; 46185
8035.3821801786270953; 58616
8141.5698226700678788; 63866
8225.3005271063448163; 66878
8292.7744760120021965; 69207
8397.5875423603647505; 72235
8486.9041597055802413; 75416
8810.4623027023117174; 83179
8940.6763194659779401; 86207
9044.5022933160125831; 87895
9188.1247149974551576; 90491
9333.9452259797071747; 92864
9529.130480930019985; 95457
9624.0794736297229974; 96980
9806.769759058366617; 98928
9913.9689984057549736; 100157
8349.5143214630879811; 71850
8061.0660595916106104; 60499
8239.1791488366434351; 68342
9082.9278407422480086; 89045
8095.1599718809711703; 62704
9302.7420219461728266; 92073
7619.5623029548796694; 23044
9164.1408738508307579; 90444
8969.6723527720041602; 86542
7670.9184501786567125; 30779
8734.4948157351427653; 82250
7640.6688341861881781; 25354
8813.0281664467438532; 84083
8651.6971601704681234; 80538
7605.8661694847942272; 20008
7579.03239790923908; 15396
7927.9242159257801177; 54503
7575.3089422546145215; 12859
7803.9544542425892359; 43808
7863.4781062595775438; 48190
8459.4635455757470481; 74678
7697.4111722491243199; 33236
7593.6143344751335462; 17990
7866.4341622813362847; 50378
7896.7624628878938893; 52692
7743.2925511509711214; 39922
8168.5408300302351563; 65478
8515.6330475055710849; 76458
7552.1429902294512431; 6234
7770.7290779720424325; 41600
8000.2296311197942487; 57404
8905.7626682170775894; 85565
7557.3694322044202636; 8292
8397.7768131373068172; 72950
7548.6821723020639183; 3697
7980.9209878411593309; 56900
8579.0431890438703704; 77923
8607.040997442230946; 78810
8224.2927421198364755; 66391
7796.398412430479766; 43576
8543.6515429595874593; 76797
8999.4077596127044671; 87247
7601.9573641874130772; 18589
8483.9352121805586648; 75070
9067.0179519860867003; 88314
8852.2066579674483364; 84134
7545.404181406644966; 1794
7544.3904300670528755; 119
9713.5923723423711635; 97565
10342.54901581154445; 104351
10261.954858161274387; 104086
9977.0018241768866574; 101224
10391.07577766896793; 105162
9807.6551767489909253; 99112
10130.447174045122665; 102916
10086.875578773455345; 102527
9818.1854788272357837; 99605
9929.6052222003909264; 100740
9641.6144748653932766; 97485
9742.3553627585188224; 98466
10159.596699392128357; 103207
10363.460977766080759; 104894
10064.060950234210395; 102226
10452.889922272473996; 105267
10004.241629983134771; 101696
9726.3989342459735781; 97735
9160.5541831077844108; 89517
9387.3821079457120504; 93682
10259.021126751405973; 103514
10349.077678177174676; 104574
10448.560779244175137; 105260
