Travel Time; Profit
2618.0112230652639482; 53871
3786.4979123520515714; 628949
3867.7648673193475588; 646667
2996.254679508841491; 378215
3161.0962932339816689; 458764
3115.8862417028212803; 442076
3085.4023329574670242; 428488
3037.9225060628091342; 406550
5010.9137372833538393; 777963
3472.6117424878243582; 558767
2920.2666626220520811; 342224
3193.5441324750318017; 472352
3377.6898854733663029; 533464
2618.7000564630748158; 54845
3341.7191636883376304; 521224
3925.845057885128881; 652303
2882.6952783328470105; 314836
3244.9836378604954916; 493117
3650.0506298645664174; 600956
3702.320671047461019; 611709
2625.4554239084081928; 72125
4600.9883661624526212; 744589
3058.8495272725008363; 409323
3232.1274619396617709; 481611
3286.0307463108738375; 503786
3626.5335383254300723; 594511
3412.728205777441417; 543878
3308.2264374116671206; 511047
3999.7972498415174414; 669925
2942.029743845709163; 355958
3442.1445963925070828; 550190
4051.2893663322620341; 673595
3581.028536542461552; 585087
4289.0953622072447615; 710984
4626.1288310097588692; 745895
3565.2065243710776485; 582190
2979.9755627391800772; 370827
4106.8681128005455321; 687242
4183.9725884288909583; 692372
2598.7088219949414452; 27582
2730.8763336452602744; 197597
2792.3472722182341386; 243256
2607.7736828362549204; 45710
2654.5687225504557318; 113026
2642.0188256896958592; 96683
2635.6537053397287309; 90066
2661.0912416530495648; 119643
2602.9795515312302996; 35429
2657.1391342057968359; 117006
2596.63049196612792; 21613
2592.255474288698224; 9888
2596.9235849434930969; 21662
2590.9379864724583058; 8379
6525.4120677701585009; 835957
6405.1287911979125056; 833493
6328.4731741383666304; 831419
2589.8237922074777089; 8336
6480.656115606628191; 835003
2587.9299300000002404; 0
2594.8280539874463102; 17971
2930.1226657090433037; 348171
2949.0921328291219652; 363396
2898.1404670151382561; 334992
2604.8097991561762683; 35813
2667.5881177423561894; 135531
2792.3730819477827936; 253305
2685.6207030259101884; 170899
3053.5451093868450698; 407519
3139.3379872808795881; 446599
2863.4745102709598541; 308559
2888.2694128291363995; 319629
3020.9351209408732757; 395784
2984.4718903982679876; 374490
2835.8877594512973701; 296824
2764.2820891044675591; 240126
2707.7595719485825612; 182197
3114.0584122323930387; 435810
2611.1803611296545569; 50640
2998.8772326291109493; 385722
2753.0227301158251976; 230233
2821.7593795645129831; 284816
2711.6450772251132548; 196209
2676.403006584862851; 153655
3081.8770766872435161; 417920
2739.2333736730233795; 217822
2798.5951188838048438; 268282
2808.0368385633296384; 275458
4076.3239844029535561; 676790
3836.5525742860618266; 637087
2621.2862055659643374; 70550
5754.0161849812866421; 818921
6031.3549361999967005; 825697
5834.4592340842118574; 822436
6356.9299122739703307; 832289
2629.938958705312416; 82826
6281.6877586212312963; 831092
6206.1884410591010237; 829174
2663.364938437577166; 125573
2705.6239724629085686; 172452
2643.6210208861580213; 100419
5178.0190364166355721; 790740
4396.2691408104910806; 721525
2651.8940339275613951; 110524
4989.2955807420594283; 776891
3193.4270025052610436; 460105
5935.4596776952430446; 825658
5690.97757025093415; 815162
3991.4893955814172841; 660141
5651.4750468480769996; 813871
5894.6194861816720731; 825291
2593.4164578401264407; 16117
2605.4645927177016347; 39062
2623.4824680423353129; 70658
2635.5722979281526932; 84624
4874.948242349625616; 774581
5036.7189069710411786; 787326
3542.4505378314402151; 575272
4416.498455446954722; 730161
3403.4353889313943; 535668
3601.7447065258320436; 587729
3779.0620732693851096; 627827
4076.4122547411602682; 681639
4109.9998275023490351; 690206
3102.8218957130602575; 431109
3131.0086781096974846; 445634
3479.3739089915593468; 561876
5782.3617212137778552; 821367
3072.0602820149151739; 417540
5652.2403803762599637; 815027
5382.4620453561738032; 802242
5300.584362848485398; 801274
4314.904212079160061; 718393
5872.0136095142288468; 823305
3851.8636322017032398; 645340
3726.3584829550732138; 620596
5551.933569089546836; 811802
4251.4430596400898139; 710735
6177.0507184721091107; 828561
3366.755660300369982; 526502
6037.9581046642188085; 826567
5700.7844735924090855; 818796
5453.4828421068632451; 807314
4005.6158652341623565; 670947
3839.1674888178386027; 639006
4185.3101266706435126; 699791
6251.6733396900963271; 829802
3635.7564430746033395; 599622
6092.2594830986072338; 827715
4519.892211959206179; 744049
3272.9846336260266071; 495159
5225.0932452069855572; 797508
3330.6219062217787723; 516008
4640.2033716628238835; 754893
3930.6554608908650152; 655641
3689.2233627773334774; 610870
4707.4942649682116098; 759863
3996.8272462766699391; 665133
4735.844087888985996; 761712
5510.5246572669348097; 808804
5089.1653931930386534; 790203
4793.8000109885169877; 766857
5142.2767031032599334; 790293
4199.0821802040281909; 703579
4816.5134401212289958; 769788
5191.4101328976539662; 793744
4457.4228320726770107; 735817
3668.0474817264830563; 604806
3938.5935052741870095; 659982
2972.5104489382233623; 365963
4489.7948496416020134; 738323
4306.6907726717445257; 716346
2614.9162920354810922; 51913
2587.9311717522296021; 529
2587.9969194834679911; 2551
2587.9402244882721789; 1049
2595.3708093922336957; 18995
2589.4596234305768121; 5924
6396.4975729394163864; 833354
5636.088811778769923; 813137
6380.542777332742844; 832958
