Travel Time; Profit
7544.3659000000006927; 0
7659.689940339460918; 32731
7596.3580691244378613; 18766
7577.8163283401654553; 13510
8279.3253312310371257; 81661
8742.9867274621465185; 97452
7995.3048528978370086; 65273
7966.8519655405980302; 63034
7622.8179450830848509; 26190
13793.700397124423034; 148200
8749.5830279271631298; 100175
12073.434523923868255; 142827
12831.151114887754375; 146448
13026.754125283332542; 146548
13556.240273307517782; 147979
8660.8301996480840899; 96990
9311.595207202637539; 113882
11921.830273190718799; 141678
12697.22527289512982; 145934
12583.311505472485806; 145127
10791.872613435138192; 134159
12465.944328300971392; 144486
10650.348303200118607; 132852
13349.532192782782658; 147222
8831.1271833323880855; 102746
12226.797108486887737; 143260
9065.8653489030039054; 108566
11717.595250974954979; 140459
9126.4975684424844076; 110376
10952.156759270175826; 135467
9525.2570509122797375; 117542
11146.422598727001969; 136953
11051.553457611535123; 136175
11836.351221645576516; 141164
9890.7492672399803268; 124325
9756.0880559030574659; 122536
9975.1277981579896732; 125777
11436.356949269747929; 138809
8438.9465854527661577; 89406
9695.0736900911651901; 120412
9423.694652071202654; 115639
13793.36483860291446; 148081
8601.6230423393444653; 95673
13456.915343815771848; 147806
11246.743722472843729; 137658
11331.633983974857983; 138216
11528.568556524776795; 139477
11620.412580933778372; 140031
10266.643708706553298; 129185
8477.1099212141052703; 90965
8869.5192323477967875; 103770
10058.704884407718055; 126315
8991.9109330217506795; 107248
10860.705061421853316; 134549
10189.176737596644671; 128133
9817.1984554127539013; 123496
13164.978955150354523; 146950
9238.1922699920578452; 112524
10139.460422512163859; 127123
10594.330969218908649; 132338
8567.6227248300365318; 93485
9196.0201267433003522; 111693
8520.2658074570608733; 92804
13210.242945155343477; 147161
12341.092729784864787; 144274
7547.9196357424825692; 1667
9593.0134592318372597; 119232
10389.279784169113555; 130541
9462.0976794479029195; 116191
10341.139185744888891; 129890
8928.2671730799065699; 105749
10499.156431577566764; 131563
12306.049937284293264; 143670
10486.807778227441304; 131021
7545.0736213786331064; 1259
7608.7178365200516055; 24465
7669.3620931025752725; 34300
7649.2580051900049511; 31658
8232.0186496056212491; 79138
7596.8506198648483405; 19306
7639.328647577664924; 28737
7624.1502714866937822; 27226
7552.9191937895493538; 5976
7562.1195645781799612; 8808
7548.6107680780196461; 4271
7554.8322724255995126; 6578
7555.7928521848807577; 7937
7563.2097899711252467; 10709
7565.6696534720576892; 13379
7585.4327630412171857; 18344
7596.9664123732763983; 21362
7548.360716004133792; 3747
7546.2170882759191954; 1274
7551.3335091693707; 4522
7606.0006056844340492; 21922
7622.6512118821583499; 24498
7674.2330632251650968; 35405
7638.9405213028940125; 27559
7725.2247188513292713; 41709
7699.3506512420926811; 38592
7692.4991072345746943; 37216
7712.3494338624350348; 38939
8090.8356789395065789; 74117
8046.3443325964699397; 71327
8453.763402897040578; 89970
7735.5170528070457294; 43979
7664.8015040264326672; 32965
8388.2709498188651196; 87273
7685.6029058723570415; 36282
8145.8620427569658204; 77301
7839.3753859496091536; 54699
7895.7663015241323592; 59794
7861.3918457362706249; 57280
8232.6183282593010517; 81282
7811.7008048500993027; 51704
7918.5406351838964838; 62375
8196.5743276265438908; 79105
8302.3446067747408961; 83364
8322.4011098852279247; 85159
8650.3332444053667132; 95876
7974.4689792544058946; 64200
7767.4746061832265696; 47979
7746.7945809749198816; 45398
7788.1401175495766438; 49622
8298.1562403568404989; 82751
8372.8523502058505983; 85799
7548.1635321326593839; 3638
7714.1367826634823359; 39964
7827.7419171244027893; 53107
7997.576188307510165; 66886
8589.692965569171065; 93800
7807.3277845608645293; 50752
8683.2570059645750007; 97212
8743.2512383477805997; 98784
8029.2759671959192929; 69156
7892.4220792777505267; 57708
7553.015280471717233; 6529
8128.3233723442144765; 74313
7647.3445023409140049; 28923
7555.7915114432507835; 6789
8083.1727623184624463; 71974
7548.1069807342055356; 3399
7578.4551254712923765; 16201
13702.440239195171671; 148077
7563.5263753748140516; 11058
7806.1680771036362785; 49814
8024.1014930008368538; 67155
7978.1179567493927607; 64573
7544.3822530324414402; 119
7723.1290425256247545; 40848
8138.8659949810598846; 74612
7884.9580407626563101; 57394
7808.9198031356945648; 51700
7714.3787919586930002; 40056
7544.6451186007825527; 510
