Travel Time; Profit
7544.3659000000006927; 0
13948.919026358673364; 70137
13692.348593516973779; 70057
14085.504340856719864; 70239
13335.573164846275176; 69762
8073.2713962042216735; 35947
7896.5329031970541109; 30752
8139.9023490674990171; 37609
7841.888466033219629; 28653
7877.4122356695597773; 29650
8207.4723374882887583; 38685
8110.3075723968877355; 36704
7803.0189724254487373; 26833
7606.1758493298857502; 13484
8414.1492212446573831; 42717
8346.6230194766940258; 41740
7783.2159879534729043; 26191
8301.2321107426760136; 40743
7904.3148236264496518; 31020
7731.5542496522739384; 23206
8242.9346016703348141; 39886
8173.2660270744972877; 38159
7763.265295373117624; 25067
8486.3004709798497061; 43536
7749.8919922251743628; 24210
7807.7701215933439016; 27582
7664.6506685320546239; 18887
7561.6704277765265942; 6763
7562.9017071513499104; 7975
7571.0498163028405543; 9463
7575.6655090186859525; 10644
7587.9833670808575334; 12108
7603.8583251997333718; 13452
7614.9298930345285044; 14745
7629.4521300377109583; 16030
7651.5153892469061248; 18281
7671.1092596069665888; 19468
7683.4290986840760525; 20675
7702.6560778026987464; 21643
7754.259370745695378; 24293
7879.3724929787149449; 30163
7906.3054061678167272; 31282
8005.2934327491457225; 34328
8034.6130378125208154; 35233
8081.1897116080263004; 36266
8116.7380687396434951; 37025
8466.4822104589147784; 43492
8529.6296886252875993; 44393
7840.7946805006686191; 27879
7861.3682445228414508; 29003
8080.8430377949534886; 36230
7622.6741926100812634; 15532
8397.2233581395485089; 42100
8314.0880353760221624; 41190
7759.4779687693117012; 24580
8211.2410255659251561; 39058
7596.1703751099839792; 12918
7586.9710413127650099; 11471
8154.5106157766749675; 37930
8136.0080653044969949; 37358
7658.5989007354019122; 18661
7712.2791854503484501; 21982
7832.6148033636782202; 27839
7656.3207980927718381; 18418
7556.5633714474161025; 6044
7672.1762390439444061; 19900
7544.6941316167394689; 769
7798.0092669423456755; 26219
7560.2239867883845363; 6461
7739.6113506976944336; 23997
7775.1104420924002625; 25517
8148.2281949797652487; 37621
7581.6210498549253316; 10886
7569.3717803467625345; 9422
7609.8639893411718731; 14258
7701.2474953788523635; 21239
7626.5895458438653804; 15657
8201.8474561356233608; 38678
7598.8309402832992419; 12965
7592.4210840955020103; 12179
7780.2849989435981115; 25691
7544.4548381864578914; 156
7608.7481033721851418; 13870
7599.7917066773416082; 12998
7620.4350220977712524; 15449
14026.859812051792687; 70171
7959.720317346777847; 32502
8424.7833719270729489; 43064
8382.0316782672725822; 42081
8494.4720743478846998; 44041
8261.1221679884638434; 40098
8538.1482897179794236; 44720
8231.7428546151386399; 39314
8582.9056823398386769; 45437
8173.1011271758970906; 38067
7562.6576843970196933; 6962
8409.1266589594197285; 42395
8176.060973618650678; 38459
7631.0598111913986941; 16141
7724.714602682430268; 22879
7642.3243013644050734; 17434
7822.6797547805717841; 27622
8117.3836879742311794; 37318
7745.9089303009650394; 24188
7922.6784718858034466; 31553
8056.6497370915867577; 35671
7879.9864483648316309; 30257
7768.6358174686174607; 25093
8094.829799307979556; 36350
8005.8807062937703449; 34621
7667.4843177121347253; 19307
7662.3120722410440067; 18743
7940.2439439790423421; 32252
7863.1074558008158419; 29565
7961.5211750158041468; 33220
7988.6972639631831044; 34125
7636.5067750784410237; 16455
7614.1844349850080107; 14373
7601.2790146563447706; 13071
8493.4125730691976059; 43848
7753.8032777751368485; 24214
7988.693874425627655; 33420
7773.6829975668306361; 25338
8278.5077645918427152; 40317
7787.2355444688237185; 26195
7937.9691390025100191; 31752
13774.688179969003613; 70074
13663.146510423306609; 69981
10560.066792427976907; 63156
10398.495649009879344; 62477
7546.7327373507114316; 3343
9262.9815989942308079; 55606
10787.751193880780193; 63905
9192.789781538553143; 54689
9618.8143288377832505; 58278
7547.4666514220862155; 4874
9519.8440199413980736; 57544
8911.577250453099623; 51638
9365.5257287907043064; 56311
7557.7997436190253211; 6309
10308.955751571860674; 62018
10911.290900368479925; 64415
9111.5912486320976313; 53847
10660.339557888066338; 63572
8551.9154299044821528; 45366
10039.056512366769311; 60739
8841.5819602705851139; 50765
9699.2939416407771205; 58924
11410.439409776465254; 65952
8789.1185877669358888; 49908
9789.7753889416635502; 59478
8984.771091097716635; 52440
8505.6083848185935494; 44279
8595.8731429809413385; 46357
9439.1569095338527404; 56957
8683.1127130535915057; 47645
11019.126362660725135; 64650
10180.322427096110914; 61584
11666.209071207927991; 66644
9941.488216199017188; 60185
10129.360810265688997; 61291
9874.4434800226372317; 60030
