Travel Time; Profit
7544.3659000000006927; 0
7545.5268474122749467; 879
8290.336533898684138; 26300
8460.6566955730741029; 28711
8505.4574835746352619; 29216
8723.1462473846131616; 31398
8856.8661286020178522; 32375
8917.544968577212785; 32543
9045.7357119975513342; 33326
9077.4680617266021727; 33836
9183.2374710839376348; 34167
9255.5822755418048473; 34693
9342.8273786774898326; 34986
9408.9507374889544735; 35358
9503.4363838981535082; 35651
9590.3001429504274711; 35955
9694.8878918606660591; 36385
9765.2315247744736553; 36651
9856.5449212653802533; 36985
9959.4104334869771264; 37181
9993.9205125459338888; 37316
10075.529331814066609; 37582
10223.005230427565039; 37913
10330.45762678596293; 38144
10378.931113895721865; 38329
10585.962937207874347; 38716
11334.867930593920391; 39729
11545.495681471531498; 40075
11686.496012025567325; 40140
11774.894022482721994; 40296
11895.989868745469721; 40396
12002.878519750627675; 40627
12112.144408613256019; 40689
12260.305615620323806; 40769
12456.667855683703237; 40778
12549.928076094356584; 40919
12673.018478327059711; 40981
12830.361307104116349; 41061
12959.942232705845527; 41123
7914.8314273684945874; 19000
7665.7326878571911948; 12104
7692.4724556619958094; 13104
7622.0479066279649487; 10356
7575.7373957284407879; 7901
7567.1972093955737364; 7082
7600.2452048420345818; 9800
7565.8183394258130647; 6400
7586.6276512304621065; 8601
13878.644500990190863; 41518
7639.0507770294607326; 11383
7758.0549315094094709; 14984
7587.4401670097449824; 8618
7550.076721671975065; 3305
7595.8824404452243471; 9318
7544.8149097571076709; 829
7553.3494279962133078; 4599
7552.0608223276849458; 4172
7607.9055318158470982; 10021
7670.1314089435654751; 12351
7658.2768962431700857; 12025
7548.9334243802968558; 2623
13792.601126301082331; 41496
13639.039399547989888; 41434
7553.1059312608413165; 4311
7554.3043749833668699; 4993
7560.0112169527610604; 6031
7545.9773932197249451; 1708
7585.1842492451378348; 8479
7623.5981433705092059; 10687
7642.0558581939703799; 11388
7662.6216858440629949; 12068
7687.622307205029756; 12906
7706.5554856257513165; 13839
7732.2757104315614924; 14677
7864.5558220594521117; 17977
7923.8264951440833102; 19321
8027.9871935390683575; 21246
7553.8389441222316236; 4718
8074.7958631684941793; 22388
8094.3099898352320452; 23110
8128.9184038754765425; 23827
8175.412441678588948; 24722
8184.3220751543431106; 25045
8223.3120551061765582; 25645
8258.7638533756962715; 26257
8301.6652154945186339; 26974
8318.6073862557295797; 27199
8373.6788151791733981; 27984
8422.0911610875391489; 28701
8476.8676806774983561; 29092
8512.2517797750115278; 29688
8568.2788148385170643; 30079
8612.8124736040299467; 30658
8670.266025006705604; 31049
8738.3434748129966465; 31635
8797.4264582979521947; 32026
8866.3127577125669632; 32444
8942.6021217404613708; 32737
8962.6628444456346188; 33104
9064.9010538859329245; 33435
9134.6587473603049148; 33961
9186.7677931935613742; 34347
9247.5326093865041912; 34686
9337.9608915974531556; 34979
9360.3101202045872924; 35017
9497.971202307353451; 35580
9585.6384610702225473; 35733
9625.8540163517682231; 36237
9646.5729401598164259; 36291
9740.234249982117035; 36639
9825.1400556798162143; 36834
9964.1805152426022687; 37213
10112.139631512105552; 37670
10162.596801864045119; 37798
10261.032519870324904; 38001
10352.761387208161977; 38267
10451.725887275351852; 38504
10519.854893814608658; 38654
10689.472347128325055; 39014
10800.747346560216101; 39251
10871.304099738614241; 39345
10989.996150268747442; 39582
11262.928881105175606; 39648
11365.341684214839916; 39782
11461.067113976310793; 39979
11803.822831349456465; 40347
11921.017232181678992; 40486
12018.496606644592248; 40640
12200.982377754746267; 40726
12692.511509469501107; 40983
7583.2300977350432731; 7930
7592.1112031047159689; 8868
7557.0178885674613412; 5542
7547.109842743484478; 2390
7550.8322024760836939; 3803
7544.7804262433592157; 275
7544.6327436639357984; 156
12821.989570868219744; 41014
7545.5700367779036242; 1104
7550.565714719384232; 3424
7552.616538963578023; 4192
7559.1864904827834835; 5723
7566.9069301793897466; 6542
7783.7910404120812018; 15982
7809.6023729229682431; 16701
7547.8846178863095702; 2575
7558.9292829388750761; 5684
7573.8081549545895541; 7660
7584.689483112409107; 8360
7598.2957052193069103; 9559
7647.3684151161996851; 11543
7666.7103716827941753; 12185
7679.093058996039872; 12875
7702.2401800081433976; 13432
7726.7252407756259345; 14319
7760.3711743461581136; 15097
7905.9122620340576759; 18677
7833.2036299562732893; 17060
7544.462526127059391; 119
7762.650520379675072; 15424
7935.7043169952412427; 19613
7846.9702081206369257; 17637
8018.2302916371581887; 21217
7816.2482805560866836; 16995
8071.6519842455463731; 22186
7705.0424650255772576; 13519
7882.6147211246443476; 18532
8051.6029093291163008; 21859
7970.8879815162426894; 20204
7784.8637095962949388; 16104
7633.1177081042169448; 10812
7666.7272032524188035; 12226
7706.0770742901431731; 13690
7719.4634341924474938; 14145
7772.4730499165752917; 15970
7802.6793262773089737; 16612
7851.9157873997983188; 17843
7935.1255293780550346; 19575
7962.3859880796262587; 19953
8046.4000080730147602; 21776
8080.2090079824547502; 22418
7834.9795458229664291; 17359
7945.6288072463903518; 19934
7977.9552939351642635; 20576
7916.0546693098394826; 19232
7752.6512215848306369; 14848
7870.099476439798309; 18317
7761.4381970297181397; 15405
7884.6218340863224512; 18590
7657.6367671258913106; 11650
7717.7660696922821444; 13972
7743.6573378876810239; 14810
7800.2078396631604846; 16341
7825.7981577611708417; 17026
7850.0207624678287175; 17704
7895.6500316884103086; 18619
8015.9237437850288188; 20724
7547.7256000750476232; 2410
12526.730491498716219; 40816
12877.814550474444331; 41103
13072.008922423559852; 41221
13185.043101673189085; 41245
13524.702894816640764; 41287
13585.51361232272393; 41372
