Travel Time; Profit
4161.167828100985389; 42355
4297.3787459037148437; 42990
4508.1659978287925696; 43802
4350.1132297046106032; 43240
4379.4240462675425078; 43340
3894.741668404793927; 40865
4454.5845929138959036; 43609
4582.8398369267279122; 44061
3952.0092138754534972; 41158
2590.0900223865883163; 2613
2589.9198112549206598; 2457
4527.0967293810936098; 43907
4584.147293470708064; 44146
4363.7565296518387186; 43316
4309.9188312931164546; 43113
4471.4670922539517051; 43714
4261.4012834223694881; 42920
4179.0357226068290402; 42431
5087.7646497215464478; 45462
4051.0927372156452293; 41785
4131.5240696255241346; 42228
5028.7624628050853062; 45444
4895.9064166853759161; 45010
4980.7592537827822525; 45344
4089.7575818185346179; 42035
4795.9550669392992859; 44792
4937.8595171977922291; 45151
4713.5482085812554942; 44542
4751.9089704590023757; 44642
4636.6749959238513838; 44266
4668.1135818101374753; 44364
5138.9314602507902237; 45562
4415.6678655684581827; 43509
4421.1373745830096595; 43566
2588.2389938297878871; 791
2591.876070782880106; 4019
2596.6386847653816403; 4904
3031.7317433707535201; 30811
3059.1828856723104764; 31461
3093.5745077376891459; 32070
3117.456154985419289; 32438
3346.5868426202914634; 35934
2590.4088874268277323; 3404
2596.3284532965844846; 4847
2791.280868041163103; 22939
2814.1108816144492266; 23676
2785.4299720347898983; 21895
2601.2633857200285092; 6404
2956.1900181795863318; 29129
2740.722175766926739; 18648
2849.3132728480150035; 26150
2837.4023676381066252; 25235
2825.711984524755735; 24591
2762.1753141507101645; 20542
2890.9132858921298066; 27243
2980.4175220964166328; 29779
2769.8394405189887948; 21215
2866.7925024771466269; 26726
2934.9954644833551356; 28504
2908.206772262877621; 27923
2593.7646124222701474; 4701
2628.2973266684261944; 9595
2589.2801274723442475; 2280
2587.9431523171165281; 156
2588.0028557505115714; 278
2588.7166377629746421; 1768
2589.4502472769413544; 2436
2592.3337677443118992; 4233
2611.5644550354090825; 7934
2630.1381490512121673; 9771
2617.1342819540536766; 8664
5485.4436216286212584; 46163
2607.3016456782511341; 6979
2613.7373385157548; 8516
2959.7744993411661198; 29393
2640.2585601071759811; 11368
2933.7262800659564164; 28138
3554.5926749928785284; 38630
4115.1446781572485634; 42176
3684.0856643506203909; 39757
