Travel Time; Profit
7544.3659000000006927; 0
7544.6158459245752965; 119
7546.7670806617161361; 650
7549.510150061355489; 867
7550.7748868131357085; 986
7562.1188876596788759; 1448
7562.2234543514477991; 1597
7563.4934152979358259; 1716
7572.9827486861986472; 2176
7585.8242151997337714; 2416
7587.1053480019972994; 2535
7615.644435014726696; 3000
7616.9377238700180897; 3119
7654.2190407496600528; 3598
7547.0180145732465462; 769
7932.2776499735064135; 5748
7933.605866474481445; 5867
7984.5990699568346827; 6318
7985.956791729089673; 6437
8037.8584487092257405; 6745
8039.2393380539106147; 6864
8122.6600678517625056; 7167
8127.9048850252902412; 7307
8129.3293803387368825; 7426
8177.3707996317589277; 7475
8178.81373737888498; 7594
8184.3553705698823251; 7734
8185.8053454182017958; 7853
8274.5547282155130233; 8156
8332.6835966972139431; 8464
8334.2021613184042508; 8583
8441.4648411299167492; 8830
8508.9006059513321816; 9126
8572.8640403975514346; 9434
8574.5119544781009608; 9553
8608.3746211041616334; 9560
8721.1012090084495867; 9800
8907.8549695137935487; 10411
8909.7225225575439254; 10530
9152.9396964764600853; 10780
9175.197981664492545; 10861
11984.018727903539911; 12714
12472.180146077662357; 12813
7565.7361667514878718; 2024
7552.8494613294160445; 1294
7554.1155667042894493; 1413
7567.0076044308025303; 2143
7576.9112024936384842; 2232
7589.8707450482297645; 2843
7591.1537375353427706; 2962
7619.7492253933578468; 3427
7621.0444148271380982; 3546
7658.4382053816798361; 3677
7659.7502505466736693; 3796
7704.9323273398777019; 3832
7706.1790871433040593; 4132
7716.5263873859112209; 4265
7736.3256615353311645; 4416
7737.6702176132248496; 4535
7758.3110477614072806; 4634
7806.850310736425854; 4789
7807.1470924865634515; 4970
7831.6430048670263204; 5121
7838.2002688564352866; 5254
7839.5881865681349154; 5373
7882.5772435555145421; 5504
7883.9859228643526876; 5623
7938.3938199758486007; 5959
7939.8324122854119196; 6078
8365.7496002865445917; 8672
8529.368718459360025; 9283
8531.0354333403302007; 9402
8641.9653114880438807; 9642
8828.5142887506517582; 10253
8830.3838621023260202; 10372
8892.0849712543167698; 10379
9267.2960906790885929; 11230
9269.4634705171865789; 11349
9504.8731701118249475; 11448
9564.8536723381548654; 11480
9567.2721075889003259; 11599
9576.2859397818465368; 11680
9830.5833112169602828; 11698
9835.352429267268235; 11779
9906.1429667036973115; 11811
9908.8389992971187894; 11930
10203.896560200153544; 12029
10312.560264183910476; 12128
10315.672677479338745; 12247
10658.384006743663122; 12346
10753.237631227661041; 12459
10756.881252031600525; 12578
8303.353164074362212; 8245
8411.1011072682595113; 8823
8462.9739714635215933; 8856
8464.605211045640317; 8975
8752.8423213894984656; 9826
8754.6658429418603191; 9945
8816.752347583138544; 9952
9180.2203750308490271; 10922
7702.2972446055819091; 3824
7926.617729354338735; 5666
7978.5598617546256719; 6093
8092.9356831527475151; 6971
8094.3488147321631914; 7090
8246.6559178356692428; 7960
8248.1447800941641617; 8079
8400.0158666620936856; 8690
8401.578201369560702; 8809
8488.3490875060160761; 9049
8657.0867895787396264; 9660
8658.7963044987682224; 9779
9031.5103412863409176; 10637
9033.4890376219173049; 10756
11874.140230199684083; 12690
12389.86231912619769; 12789
7707.5147100595986558; 4251
7717.8616421320284644; 4384
7778.6987364975111632; 4666
7780.062645406061165; 4785
7808.525810486620685; 5089
7833.0345122396274746; 5240
