Travel Time; Profit
2590.0762304398381275; 3790
2603.4391972631760837; 19025
6058.4996380571183181; 332438
5985.1883194325791919; 331819
2608.8006659635939286; 28421
2624.3207360340447849; 38131
2907.0199411459439034; 147605
2744.4420142365274842; 100754
2773.8932224840123126; 106714
2668.0506576620837222; 63173
2734.5158557528270649; 94821
2848.744816929051467; 133436
2836.4052820534875536; 127729
2678.4199808444232076; 68827
2604.0060622419773608; 21474
2633.2427248626522669; 43706
2688.5982112685064749; 74402
2787.8412126429070668; 114424
2807.5705858754122346; 122317
2806.3691590603580153; 120479
2787.6650461160720624; 111938
2950.5312748134374488; 155731
2708.802914690812031; 86951
2701.5406598780896275; 78809
2592.5567124533340575; 7814
2629.7208777202731653; 43208
3044.1715736925361853; 176723
2642.0742793087715654; 50440
2652.3544862792768981; 56167
2695.9817099198521646; 77148
2682.2890879835354099; 69916
2617.8493123926855333; 34944
2622.427399969606995; 35446
6558.4574559435341143; 335311
2598.5081104337054967; 12212
2798.6237886967373925; 115862
2927.7792134261080719; 149036
2776.2151126574162845; 109490
2819.0310075541374317; 124914
2762.3790221317899523; 105700
2634.4771970660426632; 45392
2675.1602057115565003; 67991
2664.0078901141669121; 61426
2653.651248255101109; 58290
2723.7856396589286305; 87354
6534.4962901955113921; 335233
2930.9092752652522904; 155258
6090.8393102491736499; 332940
2888.3756854511875645; 145858
2670.948099802793422; 64098
2762.0779144630287192; 103637
2779.8803567457021018; 111179
3164.285285903224576; 200757
2840.7581515506299183; 130249
3330.2019436872733422; 223529
3877.3512937949535626; 276785
3785.7688000166353959; 269931
3202.216867483394708; 205524
3237.6655610244292802; 210085
6406.9697534214765255; 334272
2685.9774556962706811; 71640
3835.349660910358125; 272506
6292.1888996637235323; 334095
3269.3511835335111755; 215270
3725.388696845245704; 265505
3390.1575868275572248; 228016
3097.4868533881344774; 188039
2801.4479211314651366; 117365
2953.3938599678795072; 161221
3065.9848068511469137; 184111
3305.3975219946614743; 218694
6025.8890815717350051; 332304
3542.9309265393198984; 248460
5689.5573935527936555; 329859
2730.0637328993334449; 93354
2701.957444072394992; 81806
5944.3627900721876358; 331802
3611.3835891161061227; 254099
3430.7075575927565296; 235762
3047.8141814955715745; 178757
3026.0848167984991051; 175527
6469.4036544026366755; 334814
3137.5779062391688967; 194367
2974.1341786098478224; 165155
5650.7698213176081481; 329437
2876.4565683315850038; 141713
3006.6243836967137213; 170838
3130.8557294170245768; 192780
2855.3068376686824195; 135000
3472.3159546952410892; 240779
5849.6870310291287751; 330924
5890.8419019166631188; 331260
2868.4473712000917658; 137509
3455.8079620785006227; 239302
2991.5798968108842928; 168501
2629.6037940442597574; 38909
2667.0602279995009667; 61444
2641.144601094020345; 48840
2587.9299300000002404; 0
2598.9150742170095327; 14615
2588.9190997142522974; 2482
2595.3786010515605085; 11082
2587.9545168713607382; 360
2588.0249696851515182; 792
2588.4729546396974911; 1696
2592.1787953567886689; 7479
6605.4675954721751623; 335947
6411.6285325691696926; 334509
6489.7111936234741734; 334877
2599.1089786607794849; 18557
6276.0582393845234037; 333993
2594.2490448202452171; 10429
6267.5867698610609295; 333455
6598.8196629968260822; 335499
2843.391451539461741; 130473
2952.2529547651456596; 157635
2970.5413018468234441; 161980
3001.9977925565453916; 169009
3021.7450355667410804; 172561
3033.7794551758547641; 176498
3060.1068592748183619; 179782
3106.3886052134544116; 188693
3163.6976058746640774; 195089
3169.8231791395660366; 200994
3260.0027393091004342; 212078
3347.7069796619198314; 224434
3402.7754739582974253; 232482
3502.0903656802779551; 243744
3541.0437610049602881; 246954
3559.310963117162828; 252511
3629.1708311948455048; 258152
3687.5318691366542225; 260289
3769.9207040677838449; 268005
3809.3208583197138068; 271881
3873.4650797578715355; 274961
3942.1161600224995709; 281698
3973.4347121377782059; 285471
4019.7557250027525697; 287821
4054.4141378442022869; 290439
4111.7393802745164066; 293592
4167.2663978743539701; 295390
4236.8080274197345716; 298353
4313.3892887080537548; 303170
4374.0290431430694298; 304055
4443.6963451306155548; 306257
4459.2696247509056775; 307785
4531.4728495239151016; 310729
4562.5041578628024581; 312212
4626.4858161583588299; 313495
4707.9283890589231305; 314955
4750.8116311943203982; 318350
4807.8512072159446689; 320236
4883.0365129730053013; 321454
4923.171980041443021; 322078
4984.43130619875501; 322507
5041.0186779207970176; 322958
5118.2509512211054243; 324453
5229.4271562972135143; 325124
5296.6227434458496646; 326416
5382.5185032728568331; 327239
5453.8732127560269873; 327906
5534.0281710713661596; 328702
5631.9184967001292534; 329029
5690.5503657525605377; 330288
5784.348755152920603; 330423
5911.7717150386433786; 331339
6077.2793360674286305; 332591
6236.798778902729282; 333379
6303.3262996566745642; 334098
2590.5811999402476431; 7200
2724.6604015554048601; 88495
2828.648072429608419; 126048
2616.5660678481390278; 29864
