Travel Time; Profit
2588.0317728044287833; 791
4418.1092177814225579; 73102
4160.3830903097650662; 71134
4511.513223796395323; 73624
4380.0840969104974647; 72897
5321.6859110333889475; 76924
5545.4996659402740988; 77528
2647.4411168879341858; 19368
2824.2625823640632916; 38605
2623.1408930903476175; 14318
2733.2245369733259395; 31157
2722.0663493843953802; 29676
2638.7306171891473241; 18072
2778.565966960652986; 34544
2633.0638395737214523; 16513
2792.4182058281753598; 35840
2745.5033879050779433; 32453
2628.4750346747046024; 15292
2612.6642727122120959; 11514
2971.7197678338347941; 47301
3109.9305098105692196; 53233
2629.5703463030486091; 15537
3071.9495357261253048; 51548
2657.3720632802051114; 21361
3054.7237085014244258; 50937
2668.4639386320427548; 22796
2636.7984770338994167; 17433
2650.6372827339500873; 19818
3318.4697294809329833; 59141
3228.9292405904238876; 57036
3349.069336530622877; 59816
3281.1714690053076993; 58383
2642.5992534085517036; 18549
3258.4884172873630632; 57772
3378.2437186158613258; 60527
2675.4424656743985906; 23687
2654.9956040053411925; 20735
2699.586739089951152; 27018
2676.7122063709261965; 25007
2841.182599118980761; 39528
2634.496329755437273; 17286
2630.4473655103456622; 15611
2863.1641530264719222; 41452
2649.4438541049921696; 19635
2624.8172824498897171; 14495
2587.9304017586914597; 119
2588.274666726826581; 1489
2591.5525214572730874; 4651
2654.1691158501971586; 20417
2960.1684180236479733; 46328
2613.5588194352276332; 11666
2833.1617102171676379; 39491
2900.6461608024419547; 43300
2812.7560113326549072; 38025
2673.8205763384671627; 23088
3033.2160578150865149; 50507
2665.70940035250851; 22762
3100.2414968949137801; 52450
2781.9657503419916793; 34655
3159.3260276254050041; 54949
3058.1052356373397743; 51440
5609.7675334741707047; 77731
5434.8430798397357648; 77322
3796.1488750846033327; 67965
4044.7541146794437736; 70505
3860.5833063274071719; 68271
3748.1217711865874662; 67012
4609.9074234890385924; 74334
3900.314056982497732; 68989
4543.8480658528960703; 73960
5237.7623211776653989; 76761
3952.3086312467871721; 69530
4326.1077349674278594; 72665
4829.3314777454061186; 75207
4665.3699711429071613; 74497
4719.3935168581838298; 74858
4891.2156924860901199; 75370
5063.7261608585004069; 76219
5141.3226229674255592; 76580
4770.9906077359510164; 75104
4273.0802126565358776; 72291
5017.4304820783718242; 75977
4498.1583952320070239; 73599
4447.7603394457482864; 73436
3705.8045076186449478; 66609
5362.2946989765532635; 77219
3641.7568501494420161; 65819
4161.1118006571787191; 71406
4228.5347672681300537; 72059
4380.0842004692267437; 72964
3674.3429856171892425; 66057
4194.0840115214250545; 71767
5124.7735726744840576; 76449
4957.147029524179743; 75888
4934.4965431452092162; 75810
4406.0132908617706562; 73075
3198.9774558976828303; 55776
2907.1022260995746365; 43374
2949.9847069272077533; 45662
3632.5277023582680158; 65057
3859.1588997946132622; 68224
4394.1254755797335747; 73055
4481.982561857015753; 73464
4628.4902313262618918; 74344
4685.6772169406021931; 74513
4740.0144196253149858; 74874
4792.3787556227862297; 75108
4833.3830329538732258; 75249
4893.2944504338529441; 75449
5018.8143520425237512; 76050
5117.8454147871425448; 76287
5219.4716233576100421; 76689
5332.2002069942873277; 76926
5479.0008700386979399; 77453
5546.0373519099739497; 77562
5607.8567656326513315; 77663
