Travel Time; Profit
7544.3659000000006927; 0
7551.8410934658968472; 3269
7551.8954288048726085; 3388
7545.6779771349620205; 986
14048.758413966999797; 42652
7544.4196369193650753; 119
7545.4064369945153885; 867
7546.6498359391534905; 1688
7561.6240652142987528; 5072
7944.088090477201149; 19712
7556.7149427885742625; 4474
7552.5830734604842291; 3655
7567.6801047249300609; 6030
7568.7766007050795452; 6271
7548.7301694067000426; 2590
7548.6761129383121443; 2471
7544.9157188066565141; 769
7546.8476177071888742; 1981
7549.96153251560645; 2779
7552.0698390332527197; 3425
13317.046710190712474; 42485
7582.6961285904408214; 7494
7699.5603913170825763; 13331
7553.9362968295235987; 3664
7864.287861346488171; 18481
7949.2566489117980382; 20087
7801.0726489066291833; 16820
7972.5384599585522665; 20666
7717.9799725472021237; 14036
7761.5032284385788444; 15724
7820.8427487446706436; 17471
7639.9289115777955885; 10702
7924.2235872402261521; 19382
7605.8773302066128963; 9079
7724.7292870334931649; 14620
7578.4768263258974912; 7137
7696.82352410126623; 13184
7592.8696277175586147; 7998
7562.4292455336490093; 5174
7549.9891248977755822; 2845
8110.7085185450168865; 23532
8213.6242473139354843; 25446
8028.0508247631687482; 22074
8170.1368494800863118; 24746
7963.9366210684956968; 20477
7547.7548841753268789; 2080
7549.831541108818783; 2726
7549.7773884797425126; 2607
12849.277032876403609; 42462
9309.9877553176975198; 34681
12755.123031264876772; 42361
9028.7439257798341714; 32863
9242.4907994948516716; 34146
9763.6705721442740469; 36696
9560.1575067850571941; 35991
9474.4366962791482365; 35687
9386.2491523544304073; 34993
9417.3150518754773657; 35437
8920.8014579123882868; 32116
7567.094776878848279; 5698
7550.893074247610457; 2878
7546.3782119887837325; 1569
13909.334790474416877; 42628
7738.7153806454589358; 14806
7622.7740272524924876; 10040
7671.9038679736586346; 12204
12803.574116705922279; 42376
7859.4487192744254571; 18332
7760.2566995704082728; 15644
11671.190009092430046; 41320
12092.885680080898965; 41862
12321.376367935112285; 42081
7612.4703839985268132; 9276
7598.6460432613866942; 8596
12447.424534654846866; 42115
7583.8774353481767321; 7735
7560.8720716459411051; 4863
11130.677419629555516; 40459
7780.1976531632672049; 16349
7837.840064451114813; 17627
8258.8054177205958695; 26443
8172.0140865604762439; 25204
8023.3105144018873034; 21781
8048.5962085044175183; 22649
8695.1445759446960437; 30337
8072.31620211804875; 23334
8396.2213145082969277; 27961
8129.2036024078870469; 24504
8113.1679154270286745; 24009
8491.9182666209017043; 28708
8341.3937672891224793; 27286
8308.4211397587441752; 27118
8453.0307000918310223; 28247
8549.6165968476198032; 29081
7929.1547462138642004; 19425
7567.0395805921998544; 5579
7544.8619388945107858; 650
7546.7937262030291095; 1862
7551.0652158572793269; 2915
7545.3999728544404206; 821
7557.8283537784818691; 4631
7545.8963128158384279; 1471
7547.9224556693907289; 2117
7554.0028590521505976; 3915
13391.954738910189917; 42584
12823.87608697984615; 42446
12548.406694213268565; 42288
7597.3787353546895247; 8355
7611.8249327946978156; 9189
7714.1796330104798471; 13976
7573.5199207788000422; 6730
7801.997174193005776; 16843
7890.6474724576919471; 18765
7945.3100814827439535; 19724
12474.868811195014132; 42130
9750.0830094820539671; 36660
7617.554527896098989; 9331
7644.5321787878338; 10753
7818.9181053250076729; 17230
7895.3386526218000654; 18852
7554.0573889460620194; 4034
7562.7373179135893224; 5432
7635.7778464577604609; 10644
7646.4528121045450462; 11286
7660.316472976897785; 12088
7681.1467039749268224; 12926
7701.061096851018192; 13663
7722.2842885650707103; 14501
7741.6073395540552156; 15206
7753.272688573776577; 15488
7772.8496969012358022; 16193
7815.020363795261801; 16887
7880.1843636585554123; 18649
8021.7293298349686665; 21391
7552.3109263985879807; 3536
7946.7618627376641598; 20079
7816.7174873416888659; 17083
7848.9755696741749489; 18070
7596.7816006320217639; 8058
7622.588954947737875; 9563
7652.9060884896407515; 11605
7733.9062742288479058; 14723
