Pareto (Travel Time; Profit; IsValid)

7544.3659000000006927 ; 0; 0000000
7759.3380959270662061 ; 4539; 0000000
7621.7383655426856421 ; 2416; 0000000
7886.5254090805892702 ; 6575; 0000000
7553.3008603845482867 ; 958; 0000000
9040.5946299376319075 ; 15469; 0000000
7962.2760245259587464 ; 7331; 0000000
9479.8548339647695684 ; 16825; 0000000
7545.8230065973866658 ; 702; 0000000
12856.055727484919771 ; 27460; 0000000
10011.276422497599924 ; 21350; 0000000
8450.0633212554657803 ; 11520; 0000000
8519.9202165948336187 ; 12897; 0000000
7608.6628962383529142 ; 1652; 0000000
8845.3091683115890191 ; 13064; 0000000
8853.5239188884970645 ; 13128; 0000000
13110.226574700611309 ; 28151; 0000000
8405.9974258167731023 ; 9483; 0000000
9179.8215450942607276 ; 16440; 0000000
9211.8192035161500826 ; 16801; 0000000
7708.2534956443605552 ; 3501; 0000000
9065.769062172897975 ; 15475; 0000000
11019.341645063299438 ; 25071; 0000000
10720.467228889898252 ; 23955; 0000000
10775.18850835903504 ; 24526; 0000000
8240.2916645862133009 ; 9036; 0000000
