Pareto (Travel Time; Profit; IsValid)

2601.9256849000266811 ; 975; 0000000
2587.9299300000006951 ; 0; 0000000
2633.0964039190284893 ; 5940; 0000000
2612.7741937348614556 ; 3903; 0000000
3079.8045578577084598 ; 21296; 0000000
3139.8764851494820505 ; 23918; 0000000
3795.3315887720846149 ; 34947; 0000000
4825.9581123871230375 ; 41776; 0000000
3430.4142381562628543 ; 28530; 0000000
4171.2520722800309159 ; 37875; 0000000
6125.2273822277657018 ; 46087; 0000000
5283.1972587613036012 ; 44308; 0000000
3136.2903151181712929 ; 23039; 0000000
4962.9973775431371905 ; 42546; 0000000
3285.2961525425102991 ; 27131; 0000000
5889.1875028227441362 ; 45405; 0000000
4926.0499994367219188 ; 42150; 0000000
4571.1631060033460017 ; 39976; 0000000
4422.3219712920790698 ; 38302; 0000000
3723.1463870569773462 ; 32815; 0000000
3723.0049752368918234 ; 32532; 0000000
2587.9896259444449242 ; 122; 0000000
5354.5572274978585483 ; 44395; 0000000
5072.282515740924282 ; 42951; 0000000
4138.9972654614484782 ; 35920; 0000000
2606.0425589311757903 ; 3206; 0000000
2650.8006684181491437 ; 8528; 0000000
2818.5316851105221758 ; 9985; 0000000
2987.3486630741895169 ; 19419; 0000000
2864.1544746456647772 ; 13378; 0000000
2943.041287119030585 ; 18104; 0000000
3040.3260967802762025 ; 20888; 0000000
3381.2511382083894205 ; 27187; 0000000
3572.5828541427908931 ; 30815; 0000000
2882.3586277567296747 ; 14263; 0000000
2900.6306410843585581 ; 15418; 0000000
2883.8564409721516313 ; 14398; 0000000
3099.2970274229205643 ; 22251; 0000000
3091.7459631188744424 ; 21609; 0000000
5535.5181798379089742 ; 44958; 0000000
6125.0938111110363025 ; 45968; 0000000
3147.5834701168059837 ; 24267; 0000000
3163.8115247969894881 ; 26061; 0000000
