Pareto (Travel Time; Profit; IsValid)

2587.9299300000006951 ; 0; 0000000
4753.4462959029469857 ; 185247; 0000000
5009.1792006200530523 ; 203636; 0000000
3458.6403326971890237 ; 131229; 0000000
2961.1415789740085529 ; 74428; 0000000
3922.7037090247977176 ; 167409; 0000000
2884.9573531399432795 ; 61418; 0000000
3140.2166071708752497 ; 98733; 0000000
2807.9925812183723792 ; 43202; 0000000
2682.2891108302287648 ; 26874; 0000000
2601.3424431357211688 ; 5022; 0000000
2588.1118550895848784 ; 1337; 0000000
4315.5702327047811195 ; 181508; 0000000
6224.5109955116304263 ; 227845; 0000000
5095.577429607718841 ; 204134; 0000000
5358.4112651488067058 ; 211363; 0000000
2633.1314683492132644 ; 15020; 0000000
3168.9308951384878128 ; 107129; 0000000
3068.8705277419526283 ; 96061; 0000000
3602.3321597898975597 ; 146704; 0000000
4933.7770924905435095 ; 198413; 0000000
4937.6371599930389493 ; 198839; 0000000
6897.7666364153992618 ; 235214; 0000000
4991.5709980959309178 ; 203253; 0000000
2781.7222732375175838 ; 38422; 0000000
