Pareto (Travel Time; Profit; IsValid)

7981.4590640935057309 ; 4953; 0000000
7544.6158459245752965 ; 119; 0000000
7544.3659000000006927 ; 0; 0000000
8570.6172926739855029 ; 5264; 0000000
8690.5921037232346862 ; 6098; 0000000
8293.0852508687439695 ; 5003; 0000000
7691.3051296879984875 ; 2440; 0000000
7760.717856485075572 ; 3410; 0000000
7660.5718443791884056 ; 1856; 0000000
10523.644734456262086 ; 10846; 0000000
9041.4498547409330058 ; 8768; 0000000
8953.2771318263148714 ; 8139; 0000000
9401.2561031170989736 ; 9723; 0000000
7607.7488891475159107 ; 1488; 0000000
8893.1120401247189875 ; 7404; 0000000
9876.9796692547915882 ; 9751; 0000000
8307.8490963341046154 ; 5179; 0000000
10204.2817064344963 ; 10408; 0000000
9124.6188508637133054 ; 9001; 0000000
8917.9016061818747403 ; 8103; 0000000
7608.0102173377545114 ; 1607; 0000000
7549.510150061355489 ; 867; 0000000
7711.5235617469243152 ; 2790; 0000000
7546.7670806617161361 ; 650; 0000000
7564.7308175194484647 ; 1234; 0000000
