Pareto (Travel Time; Profit; IsValid)

4555.1997639500586956 ; 51983; 0000000
2587.9299300000006951 ; 0; 0000000
6833.0373276238506151 ; 63755; 0000000
6382.9077997091553698 ; 62737; 0000000
3230.3312414691317827 ; 31245; 0000000
3275.0354891778379169 ; 33421; 0000000
6322.4228722226944228 ; 62041; 0000000
4241.6198309030824021 ; 50379; 0000000
4136.4710296708690294 ; 48942; 0000000
4045.7052817489379777 ; 47565; 0000000
2600.0658198354785782 ; 3428; 0000000
3004.6987225609796042 ; 26144; 0000000
4102.6020155653659458 ; 47647; 0000000
4335.0912824492952495 ; 50898; 0000000
2984.7418178486464058 ; 24676; 0000000
3123.7732845571790676 ; 29864; 0000000
3017.4262510770763583 ; 28253; 0000000
3360.0277288268662232 ; 35546; 0000000
3221.5828307323399713 ; 31048; 0000000
3205.5916822163080724 ; 30877; 0000000
2587.9597725737789915 ; 122; 0000000
2590.276506702399729 ; 2020; 0000000
2716.6754549355055133 ; 16817; 0000000
2879.2194492164912845 ; 24041; 0000000
2699.9285522976633729 ; 14465; 0000000
3363.5460970177678064 ; 36699; 0000000
2600.4947021351431431 ; 3501; 0000000
2601.0397715521012287 ; 4990; 0000000
5573.9138876621436793 ; 57388; 0000000
3132.9571905389780113 ; 29874; 0000000
4732.6517904028987687 ; 56912; 0000000
3388.095886342900485 ; 39132; 0000000
2604.0105799759908223 ; 6893; 0000000
2764.3821755739977561 ; 17710; 0000000
3759.6653073444194888 ; 46617; 0000000
3706.5549281453086223 ; 45595; 0000000
3291.6326077554022049 ; 34992; 0000000
5894.7472801297608385 ; 60254; 0000000
