Pareto (Travel Time; Profit; IsValid)

2587.9299300000006951 ; 0; 0000000
2699.9144503013312715 ; 33788; 0000000
2681.7502235252327409 ; 29010; 0000000
2619.5139990446232332 ; 15788; 0000000
2634.6456065044435491 ; 18816; 0000000
2608.6940482540890116 ; 12956; 0000000
2602.9325497834829548 ; 10165; 0000000
2667.8635330780216464 ; 26309; 0000000
2733.1082634162476097 ; 38807; 0000000
2651.1979780796964405 ; 23162; 0000000
2588.0875570590619645 ; 1071; 0000000
6171.7408391320404917 ; 137812; 0000000
5522.180122603489508 ; 135777; 0000000
4931.7549454765558039 ; 131313; 0000000
4736.5834166204240319 ; 128974; 0000000
6082.0493378020937598 ; 137550; 0000000
6024.820215717807514 ; 137288; 0000000
3249.2312099012001454 ; 87639; 0000000
4318.9479011457742672 ; 123369; 0000000
4183.0186922220182169 ; 120691; 0000000
5438.7136434292451668 ; 135106; 0000000
5374.1278018227703797 ; 134940; 0000000
3863.9877760888575722 ; 113613; 0000000
5324.5114487543241921 ; 134478; 0000000
3575.3167197425696031 ; 103901; 0000000
4100.6261784244325099 ; 119214; 0000000
5178.4017608540289075 ; 133376; 0000000
5495.9528806732487283 ; 135418; 0000000
5490.1304205434998948 ; 135274; 0000000
2595.02033501581991 ; 5404; 0000000
6288.3492246088771935 ; 138031; 0000000
5926.4382304411401492 ; 137256; 0000000
6143.640290126911168 ; 137563; 0000000
3455.1223550205427273 ; 97795; 0000000
2601.2232202490858981 ; 9324; 0000000
3290.9051358702045036 ; 92629; 0000000
2858.9623815664504036 ; 56360; 0000000
2973.0081450879083604 ; 70428; 0000000
2651.0667312090258747 ; 21870; 0000000
3383.2812730227124121 ; 96948; 0000000
2957.5772178799393259 ; 67531; 0000000
2724.542982310777461 ; 38071; 0000000
2815.8308692029081612 ; 52219; 0000000
3276.5594405822880617 ; 89890; 0000000
3033.0025955997793972 ; 75596; 0000000
2693.9836761554374789 ; 30643; 0000000
2740.1370073815605792 ; 40161; 0000000
5793.0889334362427689 ; 136589; 0000000
2825.4061853358321059 ; 54341; 0000000
2708.3900445312328884 ; 35255; 0000000
5868.9265167631674558 ; 136842; 0000000
3074.7317464029151779 ; 77779; 0000000
3161.9914411088543602 ; 84621; 0000000
2750.5676248443701297 ; 42990; 0000000
2990.9987829986312136 ; 72573; 0000000
2934.9217513625735592 ; 65694; 0000000
3191.4176928175811554 ; 85744; 0000000
2779.5550613192576748 ; 46161; 0000000
2612.9752458035754898 ; 13004; 0000000
3333.769905894337171 ; 94728; 0000000
2876.3283825438406893 ; 58789; 0000000
3108.8449653031225353 ; 81221; 0000000
2910.475069494026684 ; 64108; 0000000
5726.3664993136699195 ; 136277; 0000000
3089.625945597581449 ; 79076; 0000000
2899.8532802746185553 ; 61986; 0000000
3023.0141887112131371 ; 73756; 0000000
2664.9757495045782889 ; 24686; 0000000
3261.2904833941502147 ; 87768; 0000000
2794.7894983799733382 ; 49398; 0000000
2764.6880878879996999 ; 44638; 0000000
2884.9902499438330779 ; 60440; 0000000
3355.8713696704016911 ; 95279; 0000000
2613.5059307985466148 ; 13987; 0000000
2794.7634438540994779 ; 48641; 0000000
5453.8825484136477826 ; 135181; 0000000
5609.5413635032127786 ; 136018; 0000000
3105.9419885880979564 ; 79244; 0000000
3136.6188896056146405 ; 82430; 0000000
3188.6321876988477015 ; 85300; 0000000
3213.1941282244388276 ; 86289; 0000000
3219.7175260428421097 ; 87629; 0000000
3423.9561648693784264 ; 97239; 0000000
3467.5761500491289553 ; 100318; 0000000
3502.4525302358547378 ; 100740; 0000000
3520.4502047509472504 ; 102688; 0000000
3556.5306561537768175 ; 103451; 0000000
3600.4279926280423751 ; 104791; 0000000
3611.1635936876082269 ; 107522; 0000000
3647.4367922178075787 ; 108459; 0000000
3669.3958630140182322 ; 109252; 0000000
3742.2356417747487285 ; 111152; 0000000
3784.4223021093848729 ; 112089; 0000000
3819.3348527682474014 ; 112677; 0000000
3844.0403550371243 ; 113374; 0000000
3881.5419689185919196 ; 114804; 0000000
3975.6074743477688571 ; 117318; 0000000
4016.9500218142079575 ; 117935; 0000000
4050.8253327370757688 ; 118355; 0000000
4074.5604200698867317 ; 118887; 0000000
4118.3750413425959778 ; 120503; 0000000
4252.5444008683398351 ; 123039; 0000000
4343.1733347340887121 ; 124133; 0000000
4461.8877802336382956 ; 126276; 0000000
4485.8757523804015364 ; 127107; 0000000
4570.9911290844811447 ; 127785; 0000000
4647.1037385696099591 ; 128837; 0000000
4773.6688247655010855 ; 130119; 0000000
4825.4030019661113329 ; 130505; 0000000
4862.5659586072215461 ; 130907; 0000000
4998.0493955791625922 ; 132220; 0000000
5021.662836037589841 ; 132689; 0000000
5036.9076211289047933 ; 132809; 0000000
5058.3963446712323275 ; 132886; 0000000
5111.3587941866999245 ; 133272; 0000000
5196.7531638814716644 ; 133794; 0000000
5257.3880573383521551 ; 134209; 0000000
5566.6139734228390807 ; 135861; 0000000
2718.2376549740424707 ; 35778; 0000000
2589.0856814465691969 ; 3490; 0000000
4155.6089552952635131 ; 120688; 0000000
4325.2222457906082127 ; 123720; 0000000
4644.0522237211434913 ; 127986; 0000000
4242.7143774264959575 ; 121996; 0000000
3914.7277139818925207 ; 114869; 0000000
3520.3213764534466463 ; 101313; 0000000
4422.6001341507726465 ; 125062; 0000000
3955.3547629620170483 ; 115455; 0000000
3875.2587293460442197 ; 113860; 0000000
5757.9123230469713235 ; 136344; 0000000
5860.8534863231034251 ; 136777; 0000000
2588.5927762032333703 ; 2457; 0000000
4753.6489496176527609 ; 129115; 0000000
2644.5661513068675958 ; 21171; 0000000
2630.7191090692840589 ; 18311; 0000000
2617.8142417540398128 ; 15311; 0000000
2596.3603079560839433 ; 8300; 0000000
2590.4650302425270638 ; 5379; 0000000
2658.5065780591721705 ; 24171; 0000000
4113.9237064774488317 ; 119262; 0000000
