Pareto (Travel Time; Profit; IsValid)

2590.2285354867872229 ; 5924; 0000000
2606.4023759871984112 ; 19703; 0000000
2618.4773146252646256 ; 28667; 0000000
3286.1870123143021374 ; 367265; 0000000
6016.621358612846052 ; 670226; 0000000
6414.2024943037522462 ; 680079; 0000000
6093.2331414070786195 ; 672592; 0000000
5794.6413627575566352 ; 664606; 0000000
5554.2134251184343157 ; 660205; 0000000
5731.8422007774697704 ; 663129; 0000000
3428.6862768676473934 ; 428485; 0000000
3371.340942123739751 ; 413339; 0000000
3781.2083240494821439 ; 505018; 0000000
3262.7630302286033839 ; 363422; 0000000
3735.6131268767235269 ; 488169; 0000000
4674.9345685179096108 ; 608233; 0000000
4569.2562199835256251 ; 603957; 0000000
3286.5219698628116021 ; 386378; 0000000
4098.1755736018203606 ; 557084; 0000000
3560.1901922993392873 ; 466473; 0000000
2607.1418348353035981 ; 23986; 0000000
2748.2530618016126027 ; 143095; 0000000
3896.538984395288935 ; 515067; 0000000
4708.428281063896975 ; 615960; 0000000
5313.9076595200085649 ; 650500; 0000000
2715.1328721012478127 ; 121063; 0000000
3826.6341934621113978 ; 511523; 0000000
2702.2212964908294452 ; 101811; 0000000
3520.0150499157339254 ; 456146; 0000000
2671.4980708861257881 ; 81186; 0000000
5237.3250607858144576 ; 648635; 0000000
3018.6799233456858929 ; 284509; 0000000
2942.20337677435964 ; 247021; 0000000
2831.1257813495221853 ; 179427; 0000000
2900.0289245228041182 ; 228628; 0000000
4172.26475465970816 ; 558121; 0000000
2724.251879142456346 ; 128748; 0000000
3929.1628073007727835 ; 524386; 0000000
4280.794998784596828 ; 566437; 0000000
4231.8360038646751491 ; 561709; 0000000
3696.4474126367249482 ; 482622; 0000000
2598.640364065470294 ; 11213; 0000000
2796.8559218309819698 ; 171815; 0000000
5388.860190295119537 ; 652627; 0000000
4970.4260489871303434 ; 635194; 0000000
2968.9527762635061663 ; 256267; 0000000
4064.668038383752446 ; 543737; 0000000
3475.0881077984595322 ; 437060; 0000000
3172.8674034125911021 ; 334308; 0000000
2690.6356182972745046 ; 94887; 0000000
3972.0807374450500902 ; 529496; 0000000
2907.7444579717453053 ; 238305; 0000000
3173.5584569981824643 ; 344931; 0000000
5036.5279591993430586 ; 638850; 0000000
2639.567805576929004 ; 48480; 0000000
3607.9472083204814226 ; 473292; 0000000
3135.0269093339757092 ; 325545; 0000000
2663.3762947342243024 ; 69917; 0000000
3654.8900095994908952 ; 475019; 0000000
2789.1838698759784165 ; 159524; 0000000
2843.9260840833921975 ; 199310; 0000000
5168.9563952343769415 ; 646666; 0000000
2991.8651954449233017 ; 271268; 0000000
4401.429808452369798 ; 588133; 0000000
2771.5620854999906442 ; 151448; 0000000
3202.774558649487517 ; 354787; 0000000
3364.0803777004416588 ; 400181; 0000000
4012.7361836556037815 ; 535455; 0000000
4324.5902151721693372 ; 573025; 0000000
