Pareto (Travel Time; Profit; IsValid)

7544.3659000000006927 ; 0; 0000000
7544.8658920903726539 ; 119; 0000000
7549.4321573342576812 ; 650; 0000000
7549.9364373936923585 ; 769; 0000000
7555.553183595835435 ; 867; 0000000
7558.0886316071409965 ; 986; 0000000
7582.3677681566359752 ; 1597; 0000000
7584.9259623152320273 ; 1716; 0000000
7611.2641168056798051 ; 2176; 0000000
7644.8493288753033994 ; 2300; 0000000
7648.7711039803634776 ; 2641; 0000000
7649.3490556494125485 ; 2760; 0000000
7783.8346546094744554 ; 3598; 0000000
7826.0341124536398638 ; 3627; 0000000
7958.9769815401105006 ; 4573; 0000000
8248.9878150564127282 ; 5867; 0000000
8578.2097706016520533 ; 6597; 0000000
8632.2872610228387202 ; 6856; 0000000
8999.6430685203013127 ; 7244; 0000000
9010.4241967910893436 ; 7289; 0000000
9028.3470361050967767 ; 7467; 0000000
9032.4505913902139582 ; 7586; 0000000
9167.0167629555689928 ; 7594; 0000000
9178.8140173385181697 ; 7597; 0000000
9183.0830247937628883 ; 7716; 0000000
9352.6746515267950599 ; 7734; 0000000
9358.2722551819224464 ; 7853; 0000000
9451.4744748275770689 ; 7855; 0000000
9456.2234379841447662 ; 7974; 0000000
10077.051042777875409 ; 8259; 0000000
7562.5622444457840174 ; 1294; 0000000
7565.1036134653404588 ; 1413; 0000000
7590.1589570757978436 ; 2024; 0000000
7592.724096944075427 ; 2143; 0000000
8050.0231440864708929 ; 4911; 0000000
9312.7770030082119774 ; 7719; 0000000
9499.1503172937191266 ; 8027; 0000000
9503.9932167150145688 ; 8146; 0000000
7631.3233106687503096 ; 2232; 0000000
7666.7402376941836337 ; 2843; 0000000
7669.4011906108789844 ; 2962; 0000000
7717.3153399918192008 ; 3000; 0000000
7720.0152926474020205 ; 3119; 0000000
7729.8930163629611343 ; 3427; 0000000
7732.6090804932264291 ; 3546; 0000000
7864.5554950031764747 ; 3691; 0000000
7867.2466083341996637 ; 3810; 0000000
7906.0067077849917041 ; 4113; 0000000
7906.5854684236983303 ; 4261; 0000000
7909.2506224166045286 ; 4380; 0000000
7923.6408036708189684 ; 4421; 0000000
7926.3858399833097792 ; 4540; 0000000
7999.8468165019021399 ; 4688; 0000000
8002.6669407159997718 ; 4807; 0000000
8052.6719910861320386 ; 5071; 0000000
8055.5112314425632576 ; 5190; 0000000
8088.813507250789371 ; 5418; 0000000
8091.7261741379734303 ; 5537; 0000000
8224.4328929607618193 ; 5641; 0000000
8227.4685281698511972 ; 5760; 0000000
8264.6323737275324675 ; 6068; 0000000
8267.7179801926286018 ; 6187; 0000000
8453.9202477744929638 ; 6407; 0000000
8457.1964874090481317 ; 6526; 0000000
8620.6269379434761504 ; 6630; 0000000
8624.0926074426351988 ; 6749; 0000000
8673.7091002213346655 ; 7057; 0000000
8677.254712544816357 ; 7176; 0000000
7872.3856205540751034 ; 3914; 0000000
7874.9988364534619905 ; 4033; 0000000
10132.212638749229882 ; 8358; 0000000
10138.472707302053095 ; 8477; 0000000
11215.222500997499083 ; 8506; 0000000
11223.707437052764362 ; 8625; 0000000
