Pareto (Travel Time; Profit; IsValid)

2587.9299300000006951 ; 0; 0000000
2589.002982564726608 ; 1864; 0000000
2588.9423625887889102 ; 1745; 0000000
2588.0317728044287833 ; 791; 0000000
3896.5625302840735458 ; 68359; 0000000
2588.5446709640536938 ; 1562; 0000000
2589.6569978971856472 ; 3262; 0000000
4704.0020394831044541 ; 74599; 0000000
4418.1092177814225579 ; 73102; 0000000
4193.233400061575594 ; 71495; 0000000
4002.0716998701650482 ; 69707; 0000000
4160.3830903097650662 ; 71134; 0000000
4511.513223796395323 ; 73624; 0000000
4380.0840969104974647 ; 72897; 0000000
5321.6859110333889475 ; 76924; 0000000
5545.4996659402740988 ; 77528; 0000000
2647.4411168879341858 ; 19368; 0000000
2603.7142009225226502 ; 8542; 0000000
2710.5994788306411465 ; 28380; 0000000
2697.5921563724446059 ; 26072; 0000000
2824.2625823640632916 ; 38605; 0000000
2623.1408930903476175 ; 14318; 0000000
2733.2245369733259395 ; 31157; 0000000
2722.0663493843953802 ; 29676; 0000000
2892.8804577445735049 ; 42049; 0000000
2638.7306171891473241 ; 18072; 0000000
2778.565966960652986 ; 34544; 0000000
2614.5850364264697419 ; 11928; 0000000
2633.0638395737214523 ; 16513; 0000000
2792.4182058281753598 ; 35840; 0000000
2745.5033879050779433 ; 32453; 0000000
2759.7629119464049836 ; 33432; 0000000
2945.2022735392079085 ; 44976; 0000000
2628.4750346747046024 ; 15292; 0000000
2960.0814111531021808 ; 46013; 0000000
2612.6642727122120959 ; 11514; 0000000
2971.7197678338347941 ; 47301; 0000000
3109.9305098105692196 ; 53233; 0000000
2629.5703463030486091 ; 15537; 0000000
3071.9495357261253048 ; 51548; 0000000
2604.6002662631321982 ; 8733; 0000000
2657.3720632802051114 ; 21361; 0000000
2616.4835613360032767 ; 12482; 0000000
3054.7237085014244258 ; 50937; 0000000
2668.4639386320427548 ; 22796; 0000000
2636.7984770338994167 ; 17433; 0000000
2650.6372827339500873 ; 19818; 0000000
3578.1507175734154771 ; 63848; 0000000
3535.9647941998714487 ; 63340; 0000000
3318.4697294809329833 ; 59141; 0000000
2919.2311470964205 ; 43462; 0000000
3228.9292405904238876 ; 57036; 0000000
3349.069336530622877 ; 59816; 0000000
3281.1714690053076993 ; 58383; 0000000
2642.5992534085517036 ; 18549; 0000000
3258.4884172873630632 ; 57772; 0000000
2887.8463967096963643 ; 41777; 0000000
2612.4534925617408589 ; 10688; 0000000
2690.6441243822305296 ; 25449; 0000000
3500.9119270144497023 ; 62595; 0000000
3207.5912749524295577 ; 56169; 0000000
3618.0920344336809649 ; 64530; 0000000
3477.7643348158380832 ; 62330; 0000000
3378.2437186158613258 ; 60527; 0000000
3444.4690378923655771 ; 61619; 0000000
2610.7889491094128971 ; 10221; 0000000
2675.4424656743985906 ; 23687; 0000000
2654.9956040053411925 ; 20735; 0000000
2699.586739089951152 ; 27018; 0000000
2676.7122063709261965 ; 25007; 0000000
2726.0668739591228587 ; 30444; 0000000
2841.182599118980761 ; 39528; 0000000
2767.3474279344004572 ; 34118; 0000000
2634.496329755437273 ; 17286; 0000000
2614.1426423666011942 ; 11798; 0000000
2947.2428233407299558 ; 45465; 0000000
3194.2785322692629961 ; 55228; 0000000
2606.6867304125444207 ; 9369; 0000000
2630.4473655103456622 ; 15611; 0000000
2791.2220094330450593 ; 35205; 0000000
3431.7068382237598598 ; 60750; 0000000
2799.2451596939285992 ; 36321; 0000000
2712.5612353991182317 ; 28966; 0000000
2863.1641530264719222 ; 41452; 0000000
2612.0231365388467566 ; 10469; 0000000
2649.4438541049921696 ; 19635; 0000000
2624.8172824498897171 ; 14495; 0000000
2888.7854064739294699 ; 41993; 0000000
3131.7208979758624992 ; 53315; 0000000
3020.5234775775866183 ; 48808; 0000000
2590.1305270703301176 ; 3392; 0000000
2587.9304017586914597 ; 119; 0000000
2588.274666726826581 ; 1489; 0000000
2598.5980802398607921 ; 7068; 0000000
2594.6528882303459795 ; 5274; 0000000
2593.5028552681033034 ; 4660; 0000000
2593.9016098685883662 ; 4824; 0000000
2600.8001162831101283 ; 7916; 0000000
2589.4061668373274188 ; 3056; 0000000
3588.484557302396297 ; 63929; 0000000
2591.5525214572730874 ; 4651; 0000000
3443.0673798693283061 ; 61099; 0000000
2620.9702988144035771 ; 13393; 0000000
2881.1879244063734404 ; 41533; 0000000
2990.0936400216055517 ; 47412; 0000000
2598.5440378917546695 ; 6497; 0000000
2853.5398390992681925 ; 40869; 0000000
2654.1691158501971586 ; 20417; 0000000
2607.3086323169486604 ; 9650; 0000000
2960.1684180236479733 ; 46328; 0000000
2613.5588194352276332 ; 11666; 0000000
2833.1617102171676379 ; 39491; 0000000
3018.470799887789326 ; 48484; 0000000
3354.8413968736431343 ; 59817; 0000000
2928.9613392328592454 ; 44857; 0000000
2900.6461608024419547 ; 43300; 0000000
3023.3068694722078362 ; 49460; 0000000
2806.1100008717367018 ; 36820; 0000000
2812.7560113326549072 ; 38025; 0000000
2673.8205763384671627 ; 23088; 0000000
2597.7860813396082449 ; 6462; 0000000
3033.2160578150865149 ; 50507; 0000000
2665.70940035250851 ; 22762; 0000000
3522.5080318389786953 ; 62646; 0000000
3017.1425918398081194 ; 48110; 0000000
3100.2414968949137801 ; 52450; 0000000
2610.3150537676233398 ; 9672; 0000000
2781.9657503419916793 ; 34655; 0000000
2696.1701946787934503 ; 26044; 0000000
3159.3260276254050041 ; 54949; 0000000
2810.6002783293215543 ; 37813; 0000000
2709.9198589711277236 ; 27179; 0000000
3299.6704975874818047 ; 58563; 0000000
3341.4768681741948058 ; 59149; 0000000
3247.3518971527710164 ; 57334; 0000000
3058.1052356373397743 ; 51440; 0000000
5609.7675334741707047 ; 77731; 0000000
5434.8430798397357648 ; 77322; 0000000
3796.1488750846033327 ; 67965; 0000000
4044.7541146794437736 ; 70505; 0000000
