Pareto (Travel Time; Profit; IsValid)

2596.4878667124630738 ; 18502; 0000000
2618.0112230652639482 ; 53871; 0000000
3786.4979123520515714 ; 628949; 0000000
3867.7648673193475588 ; 646667; 0000000
2996.254679508841491 ; 378215; 0000000
3161.0962932339816689 ; 458764; 0000000
3115.8862417028212803 ; 442076; 0000000
3085.4023329574670242 ; 428488; 0000000
3037.9225060628091342 ; 406550; 0000000
5010.9137372833538393 ; 777963; 0000000
3472.6117424878243582 ; 558767; 0000000
2920.2666626220520811 ; 342224; 0000000
2588.4382342298681579 ; 1116; 0000000
3193.5441324750318017 ; 472352; 0000000
3377.6898854733663029 ; 533464; 0000000
2618.7000564630748158 ; 54845; 0000000
3341.7191636883376304 ; 521224; 0000000
3925.845057885128881 ; 652303; 0000000
2882.6952783328470105 ; 314836; 0000000
3244.9836378604954916 ; 493117; 0000000
3650.0506298645664174 ; 600956; 0000000
3702.320671047461019 ; 611709; 0000000
2625.4554239084081928 ; 72125; 0000000
4600.9883661624526212 ; 744589; 0000000
3058.8495272725008363 ; 409323; 0000000
3232.1274619396617709 ; 481611; 0000000
3286.0307463108738375 ; 503786; 0000000
3626.5335383254300723 ; 594511; 0000000
3412.728205777441417 ; 543878; 0000000
5641.1756544942363689 ; 812965; 0000000
3308.2264374116671206 ; 511047; 0000000
3999.7972498415174414 ; 669925; 0000000
2942.029743845709163 ; 355958; 0000000
3442.1445963925070828 ; 550190; 0000000
4051.2893663322620341 ; 673595; 0000000
3581.028536542461552 ; 585087; 0000000
4289.0953622072447615 ; 710984; 0000000
4626.1288310097588692 ; 745895; 0000000
3565.2065243710776485 ; 582190; 0000000
2979.9755627391800772 ; 370827; 0000000
4106.8681128005455321 ; 687242; 0000000
4183.9725884288909583 ; 692372; 0000000
2598.7088219949414452 ; 27582; 0000000
2730.8763336452602744 ; 197597; 0000000
2792.3472722182341386 ; 243256; 0000000
2607.7736828362549204 ; 45710; 0000000
2654.5687225504557318 ; 113026; 0000000
2642.0188256896958592 ; 96683; 0000000
2635.6537053397287309 ; 90066; 0000000
2661.0912416530495648 ; 119643; 0000000
2602.9795515312302996 ; 35429; 0000000
2657.1391342057968359 ; 117006; 0000000
2596.63049196612792 ; 21613; 0000000
2592.255474288698224 ; 9888; 0000000
2596.9235849434930969 ; 21662; 0000000
2590.9379864724583058 ; 8379; 0000000
6525.4120677701585009 ; 835957; 0000000
6405.1287911979125056 ; 833493; 0000000
6328.4731741383666304 ; 831419; 0000000
2589.8237922074777089 ; 8336; 0000000
6480.656115606628191 ; 835003; 0000000
2587.9299300000002404 ; 0; 0000000
2594.8280539874463102 ; 17971; 0000000
2930.1226657090433037 ; 348171; 0000000
2949.0921328291219652 ; 363396; 0000000
2898.1404670151382561 ; 334992; 0000000
2604.8097991561762683 ; 35813; 0000000
2667.5881177423561894 ; 135531; 0000000
2792.3730819477827936 ; 253305; 0000000
2685.6207030259101884 ; 170899; 0000000
3053.5451093868450698 ; 407519; 0000000
3139.3379872808795881 ; 446599; 0000000
2863.4745102709598541 ; 308559; 0000000
2888.2694128291363995 ; 319629; 0000000
3020.9351209408732757 ; 395784; 0000000
2984.4718903982679876 ; 374490; 0000000
2835.8877594512973701 ; 296824; 0000000
2764.2820891044675591 ; 240126; 0000000
2707.7595719485825612 ; 182197; 0000000
3114.0584122323930387 ; 435810; 0000000
2611.1803611296545569 ; 50640; 0000000
2998.8772326291109493 ; 385722; 0000000
2753.0227301158251976 ; 230233; 0000000
2821.7593795645129831 ; 284816; 0000000
2711.6450772251132548 ; 196209; 0000000
2676.403006584862851 ; 153655; 0000000
3081.8770766872435161 ; 417920; 0000000
2739.2333736730233795 ; 217822; 0000000
2798.5951188838048438 ; 268282; 0000000
2808.0368385633296384 ; 275458; 0000000
4076.3239844029535561 ; 676790; 0000000
3836.5525742860618266 ; 637087; 0000000
2621.2862055659643374 ; 70550; 0000000
5754.0161849812866421 ; 818921; 0000000
6031.3549361999967005 ; 825697; 0000000
5834.4592340842118574 ; 822436; 0000000
6356.9299122739703307 ; 832289; 0000000
2629.938958705312416 ; 82826; 0000000
6281.6877586212312963 ; 831092; 0000000
6206.1884410591010237 ; 829174; 0000000
2663.364938437577166 ; 125573; 0000000
2705.6239724629085686 ; 172452; 0000000
2643.6210208861580213 ; 100419; 0000000
5178.0190364166355721 ; 790740; 0000000
4396.2691408104910806 ; 721525; 0000000
2651.8940339275613951 ; 110524; 0000000
4989.2955807420594283 ; 776891; 0000000
3193.4270025052610436 ; 460105; 0000000
5935.4596776952430446 ; 825658; 0000000
5690.97757025093415 ; 815162; 0000000
3991.4893955814172841 ; 660141; 0000000
5651.4750468480769996 ; 813871; 0000000
5894.6194861816720731 ; 825291; 0000000
2593.4164578401264407 ; 16117; 0000000
2605.4645927177016347 ; 39062; 0000000
2623.4824680423353129 ; 70658; 0000000
2635.5722979281526932 ; 84624; 0000000
4874.948242349625616 ; 774581; 0000000
5036.7189069710411786 ; 787326; 0000000
3542.4505378314402151 ; 575272; 0000000
4416.498455446954722 ; 730161; 0000000
3403.4353889313943 ; 535668; 0000000
3601.7447065258320436 ; 587729; 0000000
3779.0620732693851096 ; 627827; 0000000
4076.4122547411602682 ; 681639; 0000000
4109.9998275023490351 ; 690206; 0000000
3102.8218957130602575 ; 431109; 0000000
3131.0086781096974846 ; 445634; 0000000
3479.3739089915593468 ; 561876; 0000000
5782.3617212137778552 ; 821367; 0000000
3072.0602820149151739 ; 417540; 0000000
5652.2403803762599637 ; 815027; 0000000
5382.4620453561738032 ; 802242; 0000000
5300.584362848485398 ; 801274; 0000000
4314.904212079160061 ; 718393; 0000000
5872.0136095142288468 ; 823305; 0000000
3851.8636322017032398 ; 645340; 0000000
3726.3584829550732138 ; 620596; 0000000
5551.933569089546836 ; 811802; 0000000
4251.4430596400898139 ; 710735; 0000000
6177.0507184721091107 ; 828561; 0000000
3366.755660300369982 ; 526502; 0000000
6037.9581046642188085 ; 826567; 0000000
5700.7844735924090855 ; 818796; 0000000
5453.4828421068632451 ; 807314; 0000000
4005.6158652341623565 ; 670947; 0000000
3839.1674888178386027 ; 639006; 0000000
4185.3101266706435126 ; 699791; 0000000
6251.6733396900963271 ; 829802; 0000000
3635.7564430746033395 ; 599622; 0000000
6092.2594830986072338 ; 827715; 0000000
4519.892211959206179 ; 744049; 0000000
3272.9846336260266071 ; 495159; 0000000
5225.0932452069855572 ; 797508; 0000000
3330.6219062217787723 ; 516008; 0000000
4640.2033716628238835 ; 754893; 0000000
3930.6554608908650152 ; 655641; 0000000
3689.2233627773334774 ; 610870; 0000000
4707.4942649682116098 ; 759863; 0000000
3996.8272462766699391 ; 665133; 0000000
4735.844087888985996 ; 761712; 0000000
5510.5246572669348097 ; 808804; 0000000
5089.1653931930386534 ; 790203; 0000000
4793.8000109885169877 ; 766857; 0000000
5142.2767031032599334 ; 790293; 0000000
4199.0821802040281909 ; 703579; 0000000
4816.5134401212289958 ; 769788; 0000000
5191.4101328976539662 ; 793744; 0000000
4457.4228320726770107 ; 735817; 0000000
3668.0474817264830563 ; 604806; 0000000
3938.5935052741870095 ; 659982; 0000000
2972.5104489382233623 ; 365963; 0000000
4489.7948496416020134 ; 738323; 0000000
4306.6907726717445257 ; 716346; 0000000
2614.9162920354810922 ; 51913; 0000000
