Pareto (Travel Time; Profit; IsValid)

7544.3659000000006927 ; 0; 0000000
7544.6158459245752965 ; 119; 0000000
7546.7670806617161361 ; 650; 0000000
7549.510150061355489 ; 867; 0000000
7550.7748868131357085 ; 986; 0000000
7562.1188876596788759 ; 1448; 0000000
7562.2234543514477991 ; 1597; 0000000
7563.4934152979358259 ; 1716; 0000000
7572.9827486861986472 ; 2176; 0000000
7585.8242151997337714 ; 2416; 0000000
7587.1053480019972994 ; 2535; 0000000
7615.644435014726696 ; 3000; 0000000
7616.9377238700180897 ; 3119; 0000000
7654.2190407496600528 ; 3598; 0000000
7547.0180145732465462 ; 769; 0000000
7932.2776499735064135 ; 5748; 0000000
7933.605866474481445 ; 5867; 0000000
7984.5990699568346827 ; 6318; 0000000
7985.956791729089673 ; 6437; 0000000
8037.8584487092257405 ; 6745; 0000000
8039.2393380539106147 ; 6864; 0000000
8116.9040657303785338 ; 6867; 0000000
8121.2422462746644669 ; 7048; 0000000
8122.6600678517625056 ; 7167; 0000000
8127.9048850252902412 ; 7307; 0000000
8129.3293803387368825 ; 7426; 0000000
8177.3707996317589277 ; 7475; 0000000
8178.81373737888498 ; 7594; 0000000
8184.3553705698823251 ; 7734; 0000000
8185.8053454182017958 ; 7853; 0000000
8273.0638971781299915 ; 8037; 0000000
8274.5547282155130233 ; 8156; 0000000
8332.6835966972139431 ; 8464; 0000000
8334.2021613184042508 ; 8583; 0000000
8409.5341630460879969 ; 8704; 0000000
8441.4648411299167492 ; 8830; 0000000
8507.2854013346950524 ; 9007; 0000000
8508.9006059513321816 ; 9126; 0000000
8572.8640403975514346 ; 9434; 0000000
8574.5119544781009608 ; 9553; 0000000
8608.3746211041616334 ; 9560; 0000000
8719.3400930424468243 ; 9681; 0000000
8721.1012090084495867 ; 9800; 0000000
8907.8549695137935487 ; 10411; 0000000
8909.7225225575439254 ; 10530; 0000000
9152.9396964764600853 ; 10780; 0000000
9175.197981664492545 ; 10861; 0000000
11979.572080873445884 ; 12595; 0000000
11984.018727903539911 ; 12714; 0000000
12472.180146077662357 ; 12813; 0000000
7565.7361667514878718 ; 2024; 0000000
7552.8494613294160445 ; 1294; 0000000
7554.1155667042894493 ; 1413; 0000000
7567.0076044308025303 ; 2143; 0000000
7576.9112024936384842 ; 2232; 0000000
7589.8707450482297645 ; 2843; 0000000
7591.1537375353427706 ; 2962; 0000000
7619.7492253933578468 ; 3427; 0000000
7621.0444148271380982 ; 3546; 0000000
7658.4382053816798361 ; 3677; 0000000
7659.7502505466736693 ; 3796; 0000000
7704.9323273398777019 ; 3832; 0000000
7706.1790871433040593 ; 4132; 0000000
7716.5263873859112209 ; 4265; 0000000
7736.3256615353311645 ; 4416; 0000000
7737.6702176132248496 ; 4535; 0000000
7758.3110477614072806 ; 4634; 0000000
7805.4764068660206249 ; 4670; 0000000
7806.850310736425854 ; 4789; 0000000
7807.1470924865634515 ; 4970; 0000000
7831.6430048670263204 ; 5121; 0000000
7838.2002688564352866 ; 5254; 0000000
7839.5881865681349154 ; 5373; 0000000
7882.5772435555145421 ; 5504; 0000000
7883.9859228643526876 ; 5623; 0000000
7938.3938199758486007 ; 5959; 0000000
7939.8324122854119196 ; 6078; 0000000
8365.7496002865445917 ; 8672; 0000000
8529.368718459360025 ; 9283; 0000000
8531.0354333403302007 ; 9402; 0000000
8641.9653114880438807 ; 9642; 0000000
8703.6655813229699561 ; 9649; 0000000
8828.5142887506517582 ; 10253; 0000000
8830.3838621023260202 ; 10372; 0000000
8892.0849712543167698 ; 10379; 0000000
9047.7483057311837911 ; 10619; 0000000
9089.9983778228852316 ; 10703; 0000000
9130.1033571005373233 ; 10740; 0000000
9267.2960906790885929 ; 11230; 0000000
9269.4634705171865789 ; 11349; 0000000
9504.8731701118249475 ; 11448; 0000000
9564.8536723381548654 ; 11480; 0000000
9567.2721075889003259 ; 11599; 0000000
9576.2859397818465368 ; 11680; 0000000
9830.5833112169602828 ; 11698; 0000000
9835.352429267268235 ; 11779; 0000000
9906.1429667036973115 ; 11811; 0000000
9908.8389992971187894 ; 11930; 0000000
10203.896560200153544 ; 12029; 0000000
10312.560264183910476 ; 12128; 0000000
10315.672677479338745 ; 12247; 0000000
10658.384006743663122 ; 12346; 0000000
10753.237631227661041 ; 12459; 0000000
10756.881252031600525 ; 12578; 0000000
8303.353164074362212 ; 8245; 0000000
8411.1011072682595113 ; 8823; 0000000
8462.9739714635215933 ; 8856; 0000000
8464.605211045640317 ; 8975; 0000000
8752.8423213894984656 ; 9826; 0000000
8754.6658429418603191 ; 9945; 0000000
8816.752347583138544 ; 9952; 0000000
9180.2203750308490271 ; 10922; 0000000
8118.3148076696252247 ; 6986; 0000000
7702.2972446055819091 ; 3824; 0000000
7803.0230789157776599 ; 4662; 0000000
9065.1850676690592081 ; 10622; 0000000
