Pareto (Travel Time; Profit; IsValid)

7544.3659000000006927 ; 0; 0000000
7551.8410934658968472 ; 3269; 0000000
7551.8954288048726085 ; 3388; 0000000
7545.6779771349620205 ; 986; 0000000
14048.758413966999797 ; 42652; 0000000
7555.7525116966171481 ; 3972; 0000000
7546.2770760988596521 ; 1212; 0000000
7544.4196369193650753 ; 119; 0000000
7704.0448993856462039 ; 13464; 0000000
7545.4064369945153885 ; 867; 0000000
12693.011004547988705 ; 42249; 0000000
7546.6498359391534905 ; 1688; 0000000
7561.6240652142987528 ; 5072; 0000000
7687.2148155647973908 ; 12603; 0000000
7944.088090477201149 ; 19712; 0000000
7556.7149427885742625 ; 4474; 0000000
7552.5830734604842291 ; 3655; 0000000
7567.6801047249300609 ; 6030; 0000000
7568.7766007050795452 ; 6271; 0000000
7999.3656874806110864 ; 20896; 0000000
7548.7301694067000426 ; 2590; 0000000
7548.6761129383121443 ; 2471; 0000000
7546.3309219028751613 ; 1331; 0000000
7544.9157188066565141 ; 769; 0000000
7546.8476177071888742 ; 1981; 0000000
7549.96153251560645 ; 2779; 0000000
7552.0698390332527197 ; 3425; 0000000
7557.9205160951505604 ; 4618; 0000000
13317.046710190712474 ; 42485; 0000000
7582.6961285904408214 ; 7494; 0000000
7576.5416801530764133 ; 6536; 0000000
7699.5603913170825763 ; 13331; 0000000
7553.9362968295235987 ; 3664; 0000000
7678.5617763913887757 ; 12493; 0000000
7864.287861346488171 ; 18481; 0000000
7949.2566489117980382 ; 20087; 0000000
7567.4265252366521963 ; 5772; 0000000
7801.0726489066291833 ; 16820; 0000000
7972.5384599585522665 ; 20666; 0000000
7717.9799725472021237 ; 14036; 0000000
7629.2829478598605419 ; 10060; 0000000
7761.5032284385788444 ; 15724; 0000000
7820.8427487446706436 ; 17471; 0000000
7741.6216271150824468 ; 15019; 0000000
7639.9289115777955885 ; 10702; 0000000
7849.1140460944898223 ; 17855; 0000000
7908.7930217260718564 ; 19175; 0000000
7924.2235872402261521 ; 19382; 0000000
7605.8773302066128963 ; 9079; 0000000
7724.7292870334931649 ; 14620; 0000000
7555.6980300161130799 ; 3853; 0000000
7564.6526136134489207 ; 5220; 0000000
7660.4201913707238418 ; 11556; 0000000
7578.4768263258974912 ; 7137; 0000000
7696.82352410126623 ; 13184; 0000000
7637.3722000293628298 ; 10251; 0000000
7592.8696277175586147 ; 7998; 0000000
7622.6154733212460997 ; 9390; 0000000
7562.4292455336490093 ; 5174; 0000000
7754.5541240687789468 ; 15249; 0000000
7549.9891248977755822 ; 2845; 0000000
8110.7085185450168865 ; 23532; 0000000
8000.6603920597399338 ; 21225; 0000000
8213.6242473139354843 ; 25446; 0000000
8028.0508247631687482 ; 22074; 0000000
8170.1368494800863118 ; 24746; 0000000
7922.3274820051628922 ; 19206; 0000000
7963.9366210684956968 ; 20477; 0000000
7547.7548841753268789 ; 2080; 0000000
7549.831541108818783 ; 2726; 0000000
7549.7773884797425126 ; 2607; 0000000
13660.823717381419556 ; 42576; 0000000
12849.277032876403609 ; 42462; 0000000
8767.1814692529569584 ; 30825; 0000000
12613.076824517203931 ; 42210; 0000000
12498.66932563814953 ; 42116; 0000000
10438.858276916189425 ; 38764; 0000000
9309.9877553176975198 ; 34681; 0000000
10248.738059620363856 ; 38304; 0000000
12755.123031264876772 ; 42361; 0000000
10144.387382698934744 ; 38054; 0000000
10333.758298379514599 ; 38608; 0000000
7565.6411236196918253 ; 5322; 0000000
9916.5555115467923315 ; 37349; 0000000
9828.8317931086148747 ; 37139; 0000000
13554.73799457720088 ; 42568; 0000000
8840.1999881631199969 ; 31519; 0000000
9028.7439257798341714 ; 32863; 0000000
9242.4907994948516716 ; 34146; 0000000
9763.6705721442740469 ; 36696; 0000000
9560.1575067850571941 ; 35991; 0000000
9176.9463011678726616 ; 33323; 0000000
9474.4366962791482365 ; 35687; 0000000
9386.2491523544304073 ; 34993; 0000000
8958.8350138520836481 ; 32318; 0000000
9080.3436363181954221 ; 33113; 0000000
9671.9905154970219883 ; 36585; 0000000
