Pareto (Travel Time; Profit; IsValid)

7544.3659000000006927 ; 0; 0000000
7545.8770595644155037 ; 1499; 0000000
12455.93123077279779 ; 56729; 0000000
7643.823096486020404 ; 14553; 0000000
7594.4275944602622985 ; 10822; 0000000
7613.4210810216873142 ; 12437; 0000000
7907.1849466487274185 ; 25996; 0000000
8371.0298065361293993 ; 35339; 0000000
8656.2622803376016236 ; 38792; 0000000
12218.114181977254702 ; 56362; 0000000
8004.8380770017365649 ; 28451; 0000000
8723.1712442983116489 ; 39614; 0000000
8971.5855397280338366 ; 42022; 0000000
8264.123411857886822 ; 33690; 0000000
8854.1885913412843365 ; 40766; 0000000
8780.2810179351181432 ; 40049; 0000000
8033.7949647216819358 ; 29239; 0000000
8902.4186872848385974 ; 41294; 0000000
8133.8694872769319772 ; 31659; 0000000
9026.2425184885705676 ; 42550; 0000000
12004.538794091340606 ; 56024; 0000000
7882.6137995600738577 ; 24759; 0000000
8103.5521698720267523 ; 30871; 0000000
8184.3935239667698625 ; 32319; 0000000
7962.2401593608637995 ; 27546; 0000000
7938.7634643237815908 ; 26964; 0000000
16531.54934973267882 ; 57685; 0000000
7592.7662826680179933 ; 10489; 0000000
7544.5731424216601226 ; 275; 0000000
7548.8426774503732304 ; 2523; 0000000
7545.6160873371582056 ; 1075; 0000000
7551.5946740934323316 ; 3871; 0000000
7567.9543128404311574 ; 7564; 0000000
8874.3412071228904097 ; 41077; 0000000
8001.7530462729764622 ; 28269; 0000000
7674.7559902814446104 ; 16171; 0000000
8034.8007050932701532 ; 29405; 0000000
7945.4425752906199705 ; 27272; 0000000
7844.9733679770833987 ; 23484; 0000000
8689.0525674205910036 ; 39141; 0000000
8186.6482321134944868 ; 32776; 0000000
8427.0229556211506861 ; 36310; 0000000
8151.8490098053189286 ; 31808; 0000000
8292.2699793238316488 ; 34503; 0000000
8068.0382172106719736 ; 30373; 0000000
7813.1673292391760697 ; 22571; 0000000
8105.1066630484529014 ; 31095; 0000000
8799.5997959571777756 ; 40193; 0000000
7777.7892060198246327 ; 20969; 0000000
7870.1674981625546934 ; 24694; 0000000
8745.7220721784597117 ; 39918; 0000000
7721.5248710781515911 ; 19093; 0000000
8515.7701071949904872 ; 37319; 0000000
7913.6778307342428889 ; 26148; 0000000
7969.0759252046827896 ; 27811; 0000000
7549.7260394515851658 ; 3225; 0000000
8422.9548885966032685 ; 36079; 0000000
8483.2799855859357194 ; 36984; 0000000
8545.8573735784357268 ; 37710; 0000000
8677.8247341308779141 ; 39130; 0000000
8310.0976825385841948 ; 34565; 0000000
7838.6638633287448101 ; 23469; 0000000
7744.4284507298734752 ; 19832; 0000000
7574.6335928513290128 ; 8466; 0000000
13805.33032577818085 ; 57604; 0000000
12820.699412532241695 ; 57176; 0000000
7759.5153129188502135 ; 20749; 0000000
7551.8723164972907398 ; 4222; 0000000
7800.0062250882738226 ; 22280; 0000000
7885.2306242697250127 ; 25318; 0000000
7560.6661137495993898 ; 6049; 0000000
12658.398423052292856 ; 56926; 0000000
8007.3975428130397631 ; 28688; 0000000
7581.2172317114818725 ; 9912; 0000000
10453.605006781399425 ; 52038; 0000000
8279.0360472587835829 ; 33938; 0000000
11722.777825091301565 ; 55471; 0000000
8166.3233509914180104 ; 32216; 0000000
7853.0533991607562712 ; 24072; 0000000
7688.8655885107827999 ; 17843; 0000000
8373.086564201164947 ; 35419; 0000000
8042.2875711190818038 ; 29725; 0000000
8666.6309190877454967 ; 38820; 0000000
7597.7979477639310062 ; 11205; 0000000
8592.7245413359087252 ; 38065; 0000000
10936.228838734217788 ; 53559; 0000000
8121.354845983110863 ; 31312; 0000000
11495.197356637536359 ; 55009; 0000000
7730.7900083869790251 ; 19565; 0000000
10570.126351533121124 ; 52381; 0000000
8330.9774771805714408 ; 34689; 0000000
10356.04504742084282 ; 51568; 0000000
8082.2690405678140451 ; 30582; 0000000
11128.235489399279686 ; 54104; 0000000
7632.5906929423672409 ; 14134; 0000000
7618.5112713492753755 ; 13123; 0000000
7545.1544739842729541 ; 953; 0000000
