Pareto (Travel Time; Profit; IsValid)

2587.9299300000006951 ; 0; 0000000
3386.8963895748520372 ; 43866; 0000000
3472.6256680393894385 ; 46986; 0000000
4165.6416310019494631 ; 59950; 0000000
3128.7964172845377107 ; 34395; 0000000
4276.1360353886739176 ; 61491; 0000000
4508.9042753200183142 ; 67519; 0000000
3655.2283231685819374 ; 47530; 0000000
3263.7802561363523637 ; 42948; 0000000
5054.8584697611750016 ; 69185; 0000000
4219.3374540189242907 ; 61377; 0000000
4984.8473945829591685 ; 68776; 0000000
3713.7879846659052419 ; 51147; 0000000
2650.4077829845773522 ; 11615; 0000000
3037.7576803707247564 ; 30513; 0000000
3157.5859659902739622 ; 37348; 0000000
3191.6906620386416762 ; 37588; 0000000
3827.3674268125364506 ; 52887; 0000000
3157.5479144767409707 ; 36419; 0000000
6951.3394365711701539 ; 77731; 0000000
5388.0157810580585647 ; 71828; 0000000
4363.2187984072124891 ; 63259; 0000000
2599.766634335265735 ; 2020; 0000000
2708.0733034382697042 ; 13326; 0000000
4123.6210435719503948 ; 59283; 0000000
6059.4296103847436825 ; 75605; 0000000
3479.1510566374045084 ; 47059; 0000000
3841.5280010139090336 ; 54388; 0000000
3664.7213897649471619 ; 50458; 0000000
2936.3944990896679883 ; 28338; 0000000
4066.1922924681225595 ; 55759; 0000000
