Pareto (Travel Time; Profit; IsValid)

2587.9299300000006951 ; 0; 0000000
2976.4454294176148323 ; 46066; 0000000
3919.8661128302132965 ; 99964; 0000000
5041.3326902100343432 ; 123187; 0000000
4431.9382187053524831 ; 112044; 0000000
2722.5457855102554277 ; 18985; 0000000
3163.1613648775787624 ; 59293; 0000000
2704.8538995112853627 ; 17538; 0000000
3747.3989249416367784 ; 91356; 0000000
5192.2008678377360411 ; 124272; 0000000
4601.5549494578208396 ; 115020; 0000000
2735.4672068200106878 ; 21545; 0000000
2785.799577944943394 ; 27366; 0000000
3716.3116838380929039 ; 84276; 0000000
3856.902062232078606 ; 95075; 0000000
3802.5167325589950451 ; 92360; 0000000
3321.7607026046166538 ; 67731; 0000000
3322.4442505495426303 ; 78525; 0000000
4710.9182103030861981 ; 119613; 0000000
3161.91167846820872 ; 48168; 0000000
4200.6666902975321136 ; 107980; 0000000
4008.661644082791554 ; 101547; 0000000
4674.5395939574382282 ; 118616; 0000000
2599.0209996136891277 ; 4134; 0000000
2597.5186869700751231 ; 2513; 0000000
6600.9199470231269515 ; 138031; 0000000
2903.921969810722203 ; 36419; 0000000
2820.1963392983807353 ; 30053; 0000000
3310.743499480553055 ; 60167; 0000000
3513.4510706646397011 ; 82801; 0000000
4485.7854188113788041 ; 113544; 0000000
6320.7506377346435329 ; 136373; 0000000
