Pareto (Travel Time; Profit; IsValid)

2587.9299300000006951 ; 0; 0000000
3305.7219173937742198 ; 313824; 0000000
3167.6722117969698047 ; 268947; 0000000
2619.309864208711133 ; 25262; 0000000
2861.7641746631743445 ; 157604; 0000000
3144.6374688819823859 ; 209524; 0000000
2641.7489947613898948 ; 37414; 0000000
3366.9309979825534356 ; 322705; 0000000
2670.7124196661079623 ; 53375; 0000000
5147.0437721697026063 ; 609246; 0000000
3927.4073527571936211 ; 432184; 0000000
3858.5507411071066599 ; 420891; 0000000
7163.6752902770776927 ; 680079; 0000000
4453.0048419952136101 ; 519182; 0000000
5006.2891403150633778 ; 562354; 0000000
3255.8645858362474428 ; 297172; 0000000
4929.3918107831686939 ; 549542; 0000000
3562.5731173068502358 ; 358041; 0000000
3637.8156199088375615 ; 371749; 0000000
4272.5537948185246933 ; 515141; 0000000
2689.2783602830454583 ; 70696; 0000000
2647.1338333501307716 ; 45555; 0000000
3538.4404572056719189 ; 346302; 0000000
5923.585974488480133 ; 657930; 0000000
2952.7874241602535221 ; 187644; 0000000
3294.1994276721584356 ; 305529; 0000000
2681.0600643756206409 ; 59470; 0000000
2695.09595670200315 ; 74604; 0000000
2804.3719013508166427 ; 131300; 0000000
2856.4505718543064177 ; 153014; 0000000
2615.0369318718289833 ; 23368; 0000000
2702.4264348962547047 ; 87513; 0000000
3466.6455097377847778 ; 345799; 0000000
3718.1073720246977246 ; 389566; 0000000
3728.2486374594845984 ; 391083; 0000000
