Pareto (Travel Time; Profit; IsValid)

9389.483659106430423 ; 38260; 0000000
11194.559434982793391 ; 55466; 0000000
7544.3659000000006927 ; 0; 0000000
11133.880928884476816 ; 55173; 0000000
8476.6332429197354941 ; 22738; 0000000
8859.8131288675613177 ; 28840; 0000000
8019.5471426519097804 ; 14923; 0000000
14505.528383149874571 ; 67718; 0000000
11890.062416765807939 ; 57182; 0000000
17354.114166858482349 ; 69320; 0000000
9070.8389816197377513 ; 32888; 0000000
8901.9202967320143216 ; 32238; 0000000
8363.5244225088008534 ; 21117; 0000000
13529.828378534815783 ; 63036; 0000000
9790.0173895568641456 ; 44899; 0000000
7599.4897745941261746 ; 2660; 0000000
10592.001061702321749 ; 52085; 0000000
12041.368749905612276 ; 60965; 0000000
12018.008996971639135 ; 60916; 0000000
8252.0726322725513455 ; 19140; 0000000
13793.274742723482632 ; 65270; 0000000
13967.681335657787713 ; 66168; 0000000
7623.4550752540126268 ; 4043; 0000000
9382.4595695504158357 ; 37272; 0000000
8054.1996288983737031 ; 14975; 0000000
8523.865785883681383 ; 26514; 0000000
8489.258947079313657 ; 26054; 0000000
