Pareto (Travel Time; Profit; IsValid)

5235.0494166615071663 ; 209742; 0000000
2587.9299300000006951 ; 0; 0000000
2588.0182004437488104 ; 549; 0000000
2607.8668366423162297 ; 11732; 0000000
4142.7940878724311915 ; 161078; 0000000
4462.1465332091756864 ; 173209; 0000000
2962.5462083867951151 ; 56472; 0000000
3232.3612067307012694 ; 107971; 0000000
3056.1670577263089399 ; 80525; 0000000
5185.4455060005011546 ; 208879; 0000000
2737.1712427973852755 ; 43441; 0000000
2653.5354704180240333 ; 25156; 0000000
3555.4351352866196976 ; 118456; 0000000
4910.5723987459132331 ; 201279; 0000000
5019.0943606488199293 ; 203281; 0000000
3569.9027130352342283 ; 127741; 0000000
5457.1502506388087568 ; 215097; 0000000
2601.3424431357211688 ; 5022; 0000000
6126.9594993479813638 ; 226121; 0000000
3084.6240301981874836 ; 85337; 0000000
3165.2538872116342645 ; 107800; 0000000
3164.1937847375879755 ; 106877; 0000000
6796.4472902001762122 ; 234605; 0000000
6897.7666364153992618 ; 235214; 0000000
3695.48046961168302 ; 141183; 0000000
4143.8215447546972428 ; 169226; 0000000
5048.5609374702289642 ; 206355; 0000000
3625.4909079622566423 ; 136971; 0000000
3398.8328308513937372 ; 118145; 0000000
3131.156064193592556 ; 90203; 0000000
